begindate,educationorganizationid,programeducationorganizationid,programname,programtypedescriptorid,studentusi,enddate,reasonexiteddescriptorid,servedoutsideofregularsession,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-30","255901","255901","Migrant Education","1825","644",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.499161","2020-11-13 14:17:38.499028","5c52a34d-fc50-4048-9ec5-deaa3e492703","32688"
"2010-08-30","255901","255901","Migrant Education","1825","651",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.512792","2020-11-13 14:17:38.512644","6c5c8370-2178-4114-a3b4-1776e84ea620","32692"
"2010-08-30","255901","255901","Migrant Education","1825","654",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.528050","2020-11-13 14:17:38.527927","fb44c493-f4ee-4cbf-95b7-428e83293a99","32696"
"2010-08-30","255901","255901","Migrant Education","1825","657",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.539503","2020-11-13 14:17:38.539294","deee31bc-0fe5-4fba-8787-a994cc27ab62","32698"
"2010-08-30","255901","255901","Migrant Education","1825","661",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.553486","2020-11-13 14:17:38.553413","be1407e5-1a62-41f7-b8e1-8e33c98116d9","32701"
"2010-08-30","255901","255901","Migrant Education","1825","667",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.568587","2020-11-13 14:17:38.568453","efd7e56f-a9a8-44ca-8ba6-0c0afa737191","32708"
"2010-08-30","255901","255901","Migrant Education","1825","674",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.581830","2020-11-13 14:17:38.581726","18b9a684-0839-48d0-af51-c61018ff917f","32712"
"2010-08-30","255901","255901","Migrant Education","1825","679",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.593521","2020-11-13 14:17:38.593239","5a149021-2b46-4cbd-a876-6609b39fea1f","32716"
"2010-08-30","255901","255901","Migrant Education","1825","680",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.605751","2020-11-13 14:17:38.605629","33d34b00-c3bc-4b0b-8817-14132d59fcca","32720"
"2010-08-30","255901","255901","Migrant Education","1825","689",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.629002","2020-11-13 14:17:38.628897","f60cbbbb-9d7d-42dd-af3c-6f9ae22dc907","32725"
"2010-08-30","255901","255901","Migrant Education","1825","692",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.639958","2020-11-13 14:17:38.639827","3e2e1da0-5af9-4c72-ad05-f95008c40aef","32729"
"2010-08-30","255901","255901","Migrant Education","1825","700",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.654801","2020-11-13 14:17:38.654702","380f1c8f-a5f3-4fdf-ad59-7b45ac1689c1","32734"
"2010-08-30","255901","255901","Special Education","1837","720",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.459490","2020-11-13 14:17:36.459149","8b3a4f37-5e91-4b76-8b04-c2a63c05b2ef","32363"
"2010-08-30","255901","255901","Special Education","1837","759",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.481609","2020-11-13 14:17:36.481322","98f106bc-246f-45bc-9ea3-7ba39ddfe12b","32367"
"2010-08-30","255901","255901","Special Education","1837","769",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.495809","2020-11-13 14:17:36.494333","4cf5e451-7a58-42e7-990c-0ce0b33b4f49","32370"
"2010-08-30","255901","255901","Special Education","1837","777",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.504753","2020-11-13 14:17:36.504616","32d6d790-9781-4929-b98e-beb9efc94e05","32372"
"2010-08-30","255901","255901","Special Education","1837","781",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.513988","2020-11-13 14:17:36.513492","8881ae5e-b3a0-4f39-aa27-3ddf28db3c14","32374"
"2010-08-30","255901","255901","Special Education","1837","802",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.529381","2020-11-13 14:17:36.529245","213dcb3e-fe9a-44c7-9792-f912bb91c921","32378"
"2010-08-30","255901","255901","Special Education","1837","821",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.532684","2020-11-13 14:17:36.532516","8dd315e1-611e-41a4-8ddc-6d48ca7f03e1","32379"
"2010-08-30","255901","255901","Special Education","1837","863",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.566690","2020-11-13 14:17:36.566433","f4b24409-a318-4c8e-9ac3-803f057065a7","32386"
"2010-08-30","255901","255901","Special Education","1837","887","2010-10-03","1889",,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.583716","2020-11-13 14:17:36.583551","34337495-d839-40c5-b893-af7a3cc8091e","32390"
"2010-08-30","255901","255901","Special Education","1837","886","2010-10-03","1889",,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.588722","2020-11-13 14:17:36.588279","1f690438-cbd9-45ac-9cd0-bce99a91d076","32391"
"2010-08-30","255901","255901","Special Education","1837","889",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.593391","2020-11-13 14:17:36.593162","5fcd5899-2aee-4f13-bf61-22d180a40302","32392"
"2010-08-30","255901","255901","Special Education","1837","899",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.600391","2020-11-13 14:17:36.600189","4c2e2b54-3afd-40a0-9a25-29437aa423dd","32394"
"2010-08-30","255901","255901","Special Education","1837","900",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.606301","2020-11-13 14:17:36.606090","8c523a88-f913-45ef-bb72-a0d1e284bf45","32395"
"2010-08-30","255901","255901","Special Education","1837","909","2010-12-17","1893",,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.613315","2020-11-13 14:17:36.613104","d6eb3854-0f48-4daf-8e0a-cbb89d47b748","32397"
"2010-08-30","255901","255901","Special Education","1837","922",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.620376","2020-11-13 14:17:36.620220","118b2b09-132b-4a24-b698-73a087d74d48","32398"
"2010-08-30","255901","255901","Special Education","1837","925","2010-10-03","1889",,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.626755","2020-11-13 14:17:36.626219","3cc09f78-e91a-4372-acc5-3a796df60ea3","32399"
"2010-08-30","255901","255901","Special Education","1837","942",,,,"edfi.StudentSpecialEducationProgramAssociation","2020-11-13 14:17:36.639342","2020-11-13 14:17:36.639186","ec17eb78-e6d0-4a5e-8fcf-4b13113faaa0","32402"
"2010-08-30","255901","255901","Career and Technical Education","1795","27",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.851923","2020-11-13 14:17:36.842648","11932c70-b121-4db1-94cb-091931a1a119","32404"
"2010-08-30","255901","255901","Career and Technical Education","1795","61","2010-10-03","1889",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.874799","2020-11-13 14:17:36.874623","a0e01426-edce-4fab-8735-9a45f6777b3b","32407"
"2010-08-30","255901","255901","Career and Technical Education","1795","98",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.887579","2020-11-13 14:17:36.887422","7e6d3eff-b5b7-4302-96b4-e35b3fa3e580","32411"
"2010-08-30","255901","255901","Career and Technical Education","1795","209",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.896129","2020-11-13 14:17:36.895959","910fed40-54ec-46e2-8b17-c1f51a456b7b","32414"
"2010-08-30","255901","255901","Career and Technical Education","1795","211","2010-10-03","1889",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.903619","2020-11-13 14:17:36.903458","7f4850c5-8392-4ad9-9286-5d2f3ebe9314","32415"
"2010-08-30","255901","255901","Career and Technical Education","1795","215",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.910604","2020-11-13 14:17:36.910339","fe08468f-d81d-43ed-a411-e475e60257ee","32416"
"2010-08-30","255901","255901","Career and Technical Education","1795","233",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.927613","2020-11-13 14:17:36.927463","f3ddc828-1a20-4678-8c17-697e7d2115b4","32419"
"2010-08-30","255901","255901","Career and Technical Education","1795","272",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.940291","2020-11-13 14:17:36.940132","90975d80-193e-46e6-9d60-4191c3bc34b4","32422"
"2010-08-30","255901","255901","Career and Technical Education","1795","314",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.953144","2020-11-13 14:17:36.952988","c8cd41dd-3608-4fc9-8152-29e592aa8f45","32425"
"2010-08-30","255901","255901","Career and Technical Education","1795","367",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.974447","2020-11-13 14:17:36.973105","73430430-852d-4d78-95dc-f6cf20c34aac","32431"
"2010-08-30","255901","255901","Career and Technical Education","1795","402",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.984276","2020-11-13 14:17:36.984129","8619c51e-0535-40b1-b941-88067b2267d5","32433"
"2010-08-30","255901","255901","Career and Technical Education","1795","481",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.991635","2020-11-13 14:17:36.991380","341bc50a-e186-4e21-9f21-8385bb2bff37","32435"
"2010-08-30","255901","255901","Career and Technical Education","1795","489",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.996593","2020-11-13 14:17:36.996398","8ae90468-f775-4ecb-9b75-877c4c26cd82","32436"
"2010-08-30","255901","255901","Career and Technical Education","1795","587",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.024687","2020-11-13 14:17:37.024531","2172e543-31f8-4ce3-a50f-8f75d9146ef9","32444"
"2010-08-30","255901","255901","Career and Technical Education","1795","627","2010-12-17","1893",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.272350","2020-11-13 14:17:37.271477","67647808-f2c1-40a2-a6c2-2badbb1712f0","32446"
"2010-08-30","255901","255901","Career and Technical Education","1795","710",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.290535","2020-11-13 14:17:37.290387","3a070b58-91d2-44d3-a4d0-ff2dd1c55af7","32452"
"2010-08-30","255901","255901","Career and Technical Education","1795","783","2010-10-03","1889",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.304898","2020-11-13 14:17:37.304744","b47b7be8-b6cd-4901-aa7d-561cd782360f","32457"
"2010-08-30","255901","255901","Career and Technical Education","1795","808",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.320608","2020-11-13 14:17:37.320077","ca80e03e-a075-4f7c-b351-0cd651e25bba","32460"
"2010-08-30","255901","255901","Career and Technical Education","1795","901",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.331238","2020-11-13 14:17:37.331069","46208bf2-b104-421d-b0f7-ab575de96c7b","32463"
"2010-08-30","255901","255901","Career and Technical Education","1795","954","2010-12-17","1893",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.340937","2020-11-13 14:17:37.340800","99d2518c-23f8-424a-9074-df04f3452f3d","32466"
"2010-08-30","255901","255901","Migrant Education","1825","258",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.574329","2020-11-13 14:17:37.565243","78380f1a-6206-468a-89d0-20449b452bad","32467"
"2010-08-30","255901","255901","Title I Part A","1845","32",,,,"edfi.StudentTitleIPartAProgramAssociation","2020-11-13 14:17:37.589671","2020-11-13 14:17:37.581214","823f7adc-081e-45d0-888a-37c56d313ba4","32469"
"2010-08-30","255901","255901","Migrant Education","1825","268",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.608147","2020-11-13 14:17:37.607825","f2f639cd-5f2f-46dc-b079-2bc9dfa68778","32475"
"2010-08-30","255901","255901","Migrant Education","1825","270",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.616578","2020-11-13 14:17:37.616313","bf699e1a-5ca4-4d1a-86e0-329d842fd483","32477"
"2010-08-30","255901","255901","Migrant Education","1825","273",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.620786","2020-11-13 14:17:37.620663","26314cc4-80e6-4d23-992b-532da94d3d6d","32479"
"2010-08-30","255901","255901","Migrant Education","1825","275",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.628197","2020-11-13 14:17:37.628069","633e748b-705e-4742-824b-acebde8548d4","32481"
"2010-08-30","255901","255901","Migrant Education","1825","282",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.872010","2020-11-13 14:17:37.871874","a4bd9b6b-332c-4e74-afd6-a2aaca706fb3","32485"
"2010-08-30","255901","255901","Migrant Education","1825","286",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.883429","2020-11-13 14:17:37.882212","afdcae67-903f-4472-bc70-68bcf851c1ce","32488"
"2010-08-30","255901","255901","Migrant Education","1825","291",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.893031","2020-11-13 14:17:37.892884","cac4a00d-0e65-4ad2-b10b-9cbb9d8fe605","32492"
"2010-08-30","255901","255901","Migrant Education","1825","292",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.896688","2020-11-13 14:17:37.896591","56e86d74-8c7b-4c66-b508-1935f249df30","32494"
"2010-08-30","255901","255901","Migrant Education","1825","297",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.909415","2020-11-13 14:17:37.909329","4b10720c-a651-43f2-accb-eff446627b14","32497"
"2010-08-30","255901","255901","Migrant Education","1825","301",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.918997","2020-11-13 14:17:37.918885","4fcdd196-9f99-4e26-8ba5-1a8523739f72","32500"
"2010-08-30","255901","255901","Career and Technical Education","1795","268",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.928789","2020-11-13 14:17:36.928661","804edaff-0f0d-4cec-b6bd-58389d92b937","32420"
"2010-08-30","255901","255901","Career and Technical Education","1795","283","2010-12-17","1889",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.941043","2020-11-13 14:17:36.940846","25aff512-571a-4a53-b2df-f62c4d95893a","32423"
"2010-08-30","255901","255901","Career and Technical Education","1795","315",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.953420","2020-11-13 14:17:36.953230","5b5b6d12-012b-47aa-a2d7-c16a4ae927ba","32426"
"2010-08-30","255901","255901","Career and Technical Education","1795","357",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.967802","2020-11-13 14:17:36.967670","67260c89-22e4-450d-a3ee-364686ae67ce","32429"
"2010-08-30","255901","255901","Career and Technical Education","1795","404","2010-10-03","1889",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.985354","2020-11-13 14:17:36.985136","79e63d24-e9b6-4bee-a2e4-10008bf9299c","32434"
"2010-08-30","255901","255901","Career and Technical Education","1795","508",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.005994","2020-11-13 14:17:37.005787","147fc62f-a7b2-467b-aeec-64aabb739563","32439"
"2010-08-30","255901","255901","Career and Technical Education","1795","515","2010-12-17","1893",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.011423","2020-11-13 14:17:37.011098","c590e95b-9c3f-48f7-90e9-903d6c308246","32440"
"2010-08-30","255901","255901","Career and Technical Education","1795","567","2010-10-03","1889",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.015584","2020-11-13 14:17:37.015373","b1f3d1f3-0916-417a-a9e7-0704e4dafd00","32442"
"2010-08-30","255901","255901","Career and Technical Education","1795","574",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.020838","2020-11-13 14:17:37.020668","9442249d-fdea-4cb2-8026-5cbefb2151a0","32443"
"2010-08-30","255901","255901","Career and Technical Education","1795","636",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.274047","2020-11-13 14:17:37.273735","2cd02ca6-f76f-40e1-b4a4-1f02c0bd2b48","32447"
"2010-08-30","255901","255901","Career and Technical Education","1795","735",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.292420","2020-11-13 14:17:37.292247","3be109e1-2c58-4485-a32c-fd63a979d3de","32453"
"2010-08-30","255901","255901","Career and Technical Education","1795","789",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.304901","2020-11-13 14:17:37.304791","45a351f4-a747-4690-9437-dcaf61285535","32456"
"2010-08-30","255901","255901","Career and Technical Education","1795","791","2010-12-17","1893",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.316151","2020-11-13 14:17:37.315765","3e071221-5713-4d85-bbe6-221fa4d93826","32458"
"2010-08-30","255901","255901","Career and Technical Education","1795","829",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.320687","2020-11-13 14:17:37.320398","7cbc6780-ea43-44ec-baa1-f9e39c69833a","32461"
"2010-08-30","255901","255901","Career and Technical Education","1795","908",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.331734","2020-11-13 14:17:37.331584","36c5a4c8-26d5-41bf-9cd1-42825e9f6a0e","32464"
"2010-08-30","255901","255901","Migrant Education","1825","261",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.574342","2020-11-13 14:17:37.565245","7c93b7a1-039f-4c4f-97fd-4f16a17e8394","32468"
"2010-08-30","255901","255901","Title I Part A","1845","212",,,,"edfi.StudentTitleIPartAProgramAssociation","2020-11-13 14:17:37.590873","2020-11-13 14:17:37.581214","e449f73e-e4f5-419c-a266-365e5bf994b4","32470"
"2010-08-30","255901","255901","Migrant Education","1825","265",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.603961","2020-11-13 14:17:37.603484","372ab29a-25c2-4a80-a540-f6684c228155","32473"
"2010-08-30","255901","255901","Migrant Education","1825","269",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.610654","2020-11-13 14:17:37.610502","c220aef2-9dd0-45cc-9372-34c69eaef18b","32476"
"2010-08-30","255901","255901","Migrant Education","1825","274",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.624199","2020-11-13 14:17:37.624022","da5dd537-6c55-43b4-8860-543ad4bcd0ec","32480"
"2010-08-30","255901","255901","Migrant Education","1825","284",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.872054","2020-11-13 14:17:37.871947","072f8c6f-c8b3-4509-939b-09d8c447d879","32484"
"2010-08-30","255901","255901","Migrant Education","1825","287",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.883514","2020-11-13 14:17:37.883384","0cc37bac-9c00-4e3b-ae49-93554535c8f3","32489"
"2010-08-30","255901","255901","Migrant Education","1825","290",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.890364","2020-11-13 14:17:37.890116","7092b0c8-376d-4c66-8531-5462d024f980","32491"
"2010-08-30","255901","255901","Migrant Education","1825","293",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.894818","2020-11-13 14:17:37.894432","8aaf472d-ae72-451f-842a-f14f38cf9147","32493"
"2010-08-30","255901","255901","Migrant Education","1825","298",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.912802","2020-11-13 14:17:37.912700","c4205320-a961-4b0e-8b10-391453be2b75","32498"
"2010-08-30","255901","255901","Migrant Education","1825","299",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.917552","2020-11-13 14:17:37.917403","b341c7cc-519a-4bcb-87f9-0e66b9b874ad","32499"
"2010-08-30","255901","255901","Migrant Education","1825","305",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.925481","2020-11-13 14:17:37.925047","15135259-9aaa-45bd-8a0d-1d169dd01f4b","32502"
"2010-08-30","255901","255901","Migrant Education","1825","308",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.930219","2020-11-13 14:17:37.930001","8a5f2fae-b451-436e-a959-f7b4f86f44b1","32505"
"2010-08-30","255901","255901","Migrant Education","1825","310",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.938791","2020-11-13 14:17:37.938667","134c1693-2cfe-43f0-b213-0662ac75acac","32507"
"2010-08-30","255901","255901","Migrant Education","1825","313",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.947963","2020-11-13 14:17:37.947770","66f91729-1629-4440-a433-99d63bb55770","32510"
"2010-08-30","255901","255901","Migrant Education","1825","316",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.952176","2020-11-13 14:17:37.952084","0151b017-5a63-4a81-8a14-b0b9a9069fca","32513"
"2010-08-30","255901","255901","Migrant Education","1825","317",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.959360","2020-11-13 14:17:37.959247","2199c142-3f92-462b-a36b-eb8154ce8b45","32515"
"2010-08-30","255901","255901","Migrant Education","1825","321",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.968788","2020-11-13 14:17:37.968674","1b4a2396-c6ee-4d7b-83f8-d41a8ac2cd10","32518"
"2010-08-30","255901","255901","Migrant Education","1825","329",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.990296","2020-11-13 14:17:37.990179","8e4ffd16-1046-488a-9cf8-a35ac614cd1e","32526"
"2010-08-30","255901","255901","Migrant Education","1825","334",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.002203","2020-11-13 14:17:38.002074","8c61ec6e-5ccb-4dc7-8b96-95f9a630c6c7","32530"
"2010-08-30","255901","255901","Migrant Education","1825","340",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.010801","2020-11-13 14:17:38.010683","ec96426d-0eb5-48b0-9496-46648e824974","32533"
"2010-08-30","255901","255901","Migrant Education","1825","339",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.016828","2020-11-13 14:17:38.016275","0cde3699-df90-48f8-9794-44e51729b055","32535"
"2010-08-30","255901","255901","Migrant Education","1825","343",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.025480","2020-11-13 14:17:38.025341","5efdaeab-1654-4e67-8e07-872b9a1f8b6b","32538"
"2010-08-30","255901","255901","Migrant Education","1825","346",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.037850","2020-11-13 14:17:38.037693","dfdd4090-86cf-4d59-affb-a2fbf4f2b22a","32541"
"2010-08-30","255901","255901","Migrant Education","1825","396",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.050274","2020-11-13 14:17:38.050120","72adedc1-9a0d-41ee-a701-f117ddfbe4e9","32546"
"2010-08-30","255901","255901","Migrant Education","1825","410",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.062868","2020-11-13 14:17:38.062681","4b1cedd5-f3e3-4adb-9e76-9f0b9f9c84f7","32550"
"2010-08-30","255901","255901","Migrant Education","1825","414",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.070708","2020-11-13 14:17:38.069637","3dac30f5-9f10-4ff9-b9cb-b5316c5b550a","32552"
"2010-08-30","255901","255901","Migrant Education","1825","417",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.074701","2020-11-13 14:17:38.074584","412920a8-9ed3-4b38-b7fc-b7441227ee58","32553"
"2010-08-30","255901","255901","Migrant Education","1825","420",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.078418","2020-11-13 14:17:38.078159","793f81bb-cfa3-428e-939a-7af2e497f605","32555"
"2010-08-30","255901","255901","Migrant Education","1825","423",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.086515","2020-11-13 14:17:38.086371","d945264f-ed66-4926-b5be-42a8585f0391","32557"
"2010-08-30","255901","255901","Migrant Education","1825","426",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.093082","2020-11-13 14:17:38.092930","97f41576-d39f-4bf0-9e20-68b3ed742779","32559"
"2010-08-30","255901","255901","Migrant Education","1825","429",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.102691","2020-11-13 14:17:38.102530","387521da-c7ff-4c5a-8b7d-f0b213537425","32562"
"2010-08-30","255901","255901","Migrant Education","1825","433",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.108381","2020-11-13 14:17:38.108245","9c14fff4-ee38-4fa6-b92d-8ab9f5537c2e","32564"
"2010-08-30","255901","255901","Migrant Education","1825","435",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.120231","2020-11-13 14:17:38.119991","53cb9e44-8b1c-4a47-9fc2-53b7b7fa5b75","32566"
"2010-08-30","255901","255901","Career and Technical Education","1795","300",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.942002","2020-11-13 14:17:36.941869","162cc402-9462-4890-9914-03689341bac9","32424"
"2010-08-30","255901","255901","Career and Technical Education","1795","321",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.956037","2020-11-13 14:17:36.955880","a024540a-c0b0-4dcc-b22a-d37934c3999a","32427"
"2010-08-30","255901","255901","Career and Technical Education","1795","226","2010-12-17","1893",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.965232","2020-11-13 14:17:36.964440","80d65f0c-da22-4b40-99a8-c481527cde2b","32428"
"2010-08-30","255901","255901","Career and Technical Education","1795","477",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:36.984367","2020-11-13 14:17:36.984204","7b063022-9d1b-412e-854a-2655f7fdc4e7","32432"
"2010-08-30","255901","255901","Career and Technical Education","1795","498",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.000417","2020-11-13 14:17:37.000304","999b342d-04b7-46a4-a077-2c08ec00501d","32437"
"2010-08-30","255901","255901","Career and Technical Education","1795","601",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.028685","2020-11-13 14:17:37.028521","aba853db-e3fd-4ff4-ac9b-16d6481c5afd","32445"
"2010-08-30","255901","255901","Career and Technical Education","1795","647",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.274301","2020-11-13 14:17:37.274071","7a10d78c-534b-4c89-9c71-48f4389195a0","32448"
"2010-08-30","255901","255901","Career and Technical Education","1795","666","2010-10-03","1889",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.286403","2020-11-13 14:17:37.286225","e158c59a-0253-472d-a756-8146262ce381","32450"
"2010-08-30","255901","255901","Career and Technical Education","1795","767","2010-12-17","1893",,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.300844","2020-11-13 14:17:37.300612","a3917c18-a34d-4580-8fc8-2f3d98704c94","32454"
"2010-08-30","255901","255901","Career and Technical Education","1795","920",,,,"edfi.StudentCTEProgramAssociation","2020-11-13 14:17:37.333647","2020-11-13 14:17:37.333372","d66ac119-6c1f-4e0c-bf1a-f77c66e85c48","32465"
