attendanceeventcategorydescriptorid,eventdate,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,attendanceeventreason,educationalenvironmentdescriptorid,eventduration,sectionattendanceduration,arrivaltime,departuretime,discriminator,createdate,lastmodifieddate,id,changeversion
"250","2010-10-25","GEOM","255901001","2011","25590100103Trad221GEOM12011","2010-2011 Fall Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.459473","2020-11-13 14:18:08.459390","8e01f899-99a9-4721-93c2-46e19421589d","42328"
"250","2011-05-05","GEOM","255901001","2011","25590100103Trad221GEOM22011","2010-2011 Spring Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.463229","2020-11-13 14:18:08.463085","e8099b97-d1b0-4d17-b909-e5a5d8806d7d","42329"
"250","2011-04-15","CHEM","255901001","2011","25590100104Trad223CHEM22011","2010-2011 Spring Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.472982","2020-11-13 14:18:08.472919","cab83c8e-d953-4e50-a665-db5f334505d3","42333"
"250","2010-10-25","ART3-EM","255901001","2011","25590100107Trad323ART3EM12011","2010-2011 Fall Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.480417","2020-11-13 14:18:08.480308","045e493f-ce5b-46db-96d7-fab1da6e8aca","42336"
"250","2010-10-22","SPAN-2","255901001","2011","25590100101Trad324SPAN212011","2010-2011 Fall Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.488021","2020-11-13 14:18:08.487881","bc953ac6-85a1-4b4c-a8c8-ab24e7b9e2bb","42339"
"250","2011-04-15","SPAN-2","255901001","2011","25590100101Trad324SPAN222011","2010-2011 Spring Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.494080","2020-11-13 14:18:08.493253","42f716b6-e64a-4ae3-b132-c797c4604f39","42341"
"248","2010-08-27","MATH-02","255901107","2011","25590110702Trad107MATH0212011","2010-2011 Fall Semester","584","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.498749","2020-11-13 14:18:08.498683","a82ec2f7-da5d-4e2d-bee3-7fb293710372","42344"
"248","2010-08-27","SCI-02","255901107","2011","25590110703Trad107SCI0212011","2010-2011 Fall Semester","584","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.503335","2020-11-13 14:18:08.502988","77391da4-5888-4f0f-8929-9dbb9f8009a0","42345"
"248","2010-08-27","MUS-02","255901107","2011","25590110705Trad502MUS0212011","2010-2011 Fall Semester","584","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.508639","2020-11-13 14:18:08.508538","ac3b2179-b48b-4499-8ff7-036393d30d98","42347"
"248","2010-08-27","PE-02","255901107","2011","25590110706TradGYMWPE0212011","2010-2011 Fall Semester","584","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.514160","2020-11-13 14:18:08.513808","9ff6f65e-e31a-4f8b-ab31-cc16524d73a7","42349"
"250","2010-10-28","ELA-02","255901107","2011","25590110701Trad107ELA0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.517491","2020-11-13 14:18:08.517412","720beff8-a161-40f1-b5a3-248d797c660b","42351"
"250","2011-03-01","ELA-02","255901107","2011","25590110701Trad107ELA0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.524786","2020-11-13 14:18:08.524475","bd7b348a-6581-4f3f-84f3-33557b374b70","42353"
"250","2011-05-10","ELA-02","255901107","2011","25590110701Trad107ELA0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.534260","2020-11-13 14:18:08.534156","d37ba7dc-4fa3-4205-80d4-efcae107ebc0","42357"
"250","2010-09-30","MATH-02","255901107","2011","25590110702Trad107MATH0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.538065","2020-11-13 14:18:08.537945","21ded6db-7b45-429b-9af1-19672d36742b","42360"
"250","2010-11-03","MATH-02","255901107","2011","25590110702Trad107MATH0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.545014","2020-11-13 14:18:08.544901","3598f432-95f9-419a-9ab3-8e2029b13e73","42362"
"250","2011-05-10","MATH-02","255901107","2011","25590110702Trad107MATH0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.554688","2020-11-13 14:18:08.554607","007889db-7e12-4b8c-ab7a-0faf35a57a16","42367"
"250","2010-11-03","SCI-02","255901107","2011","25590110703Trad107SCI0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.566255","2020-11-13 14:18:08.566176","8d1d5c86-83d2-4388-bac6-1511898715bd","42372"
"250","2011-01-06","SCI-02","255901107","2011","25590110703Trad107SCI0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.574100","2020-11-13 14:18:08.573987","60b7c8df-4ab4-4fe4-9645-225a6b668517","42373"
"250","2011-05-10","SCI-02","255901107","2011","25590110703Trad107SCI0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.583598","2020-11-13 14:18:08.583421","51e408c8-4d1b-447a-b164-781033305489","42377"
"250","2010-10-28","SS-02","255901107","2011","25590110707Trad107SS0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.593272","2020-11-13 14:18:08.593175","c902591d-f2ae-44ce-9a41-665c0b82cbdc","42381"
"250","2010-11-03","SS-02","255901107","2011","25590110707Trad107SS0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.597378","2020-11-13 14:18:08.597223","dfb4cb99-2c6c-447f-8dfa-4630a64baa4f","42382"
"250","2011-03-08","SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.603314","2020-11-13 14:18:08.603233","8aa7783a-dc33-42b2-9145-9f26c1cc7b78","42385"
"250","2011-05-10","SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.608463","2020-11-13 14:18:08.608346","8dbacfab-8153-4b68-a43b-dcb24941e22e","42388"
"250","2010-10-25","CHEM","255901001","2011","25590100104Trad223CHEM12011","2010-2011 Fall Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.470822","2020-11-13 14:18:08.470024","18875e52-2cb9-4eb3-a406-483f4bd1061e","42332"
"250","2010-10-22","ART3-EM","255901001","2011","25590100107Trad323ART3EM12011","2010-2011 Fall Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.474573","2020-11-13 14:18:08.474389","1969ffbe-d911-4e26-91a4-2f994fdbdca1","42335"
"250","2011-05-05","ART3-EM","255901001","2011","25590100107Trad323ART3EM22011","2010-2011 Spring Semester","580","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.483009","2020-11-13 14:18:08.482941","e6150523-5df3-4017-a669-ea0d34fde90d","42338"
"248","2010-08-27","ELA-02","255901107","2011","25590110701Trad107ELA0212011","2010-2011 Fall Semester","584","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.497835","2020-11-13 14:18:08.497757","11bc23fb-8646-465e-8786-60ed90de90e6","42343"
"250","2010-09-30","ELA-02","255901107","2011","25590110701Trad107ELA0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.515483","2020-11-13 14:18:08.514347","650c4587-20e6-4d73-8cfb-d9dce9a997b5","42350"
"250","2011-03-08","ELA-02","255901107","2011","25590110701Trad107ELA0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.526771","2020-11-13 14:18:08.526708","76f1b47d-59fd-4452-8215-d3c168ce4fef","42355"
"250","2011-05-20","ELA-02","255901107","2011","25590110701Trad107ELA0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.535779","2020-11-13 14:18:08.535713","61b5e1d0-f48a-4fd0-91ee-abaf9988c442","42359"
"250","2011-01-06","MATH-02","255901107","2011","25590110702Trad107MATH0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.545885","2020-11-13 14:18:08.545801","991686aa-dd2e-428d-9cff-c996d182a959","42363"
"250","2011-05-11","MATH-02","255901107","2011","25590110702Trad107MATH0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.556046","2020-11-13 14:18:08.555999","64f1004f-c964-4832-97f6-8c40551bf7fb","42368"
"250","2010-10-28","SCI-02","255901107","2011","25590110703Trad107SCI0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.564060","2020-11-13 14:18:08.563975","2dd650d9-33e2-4442-8835-b090a05ae042","42371"
"250","2011-03-08","SCI-02","255901107","2011","25590110703Trad107SCI0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.574726","2020-11-13 14:18:08.574637","dbc11f64-d563-42a0-923f-73a67a1081d5","42375"
"250","2011-05-20","SCI-02","255901107","2011","25590110703Trad107SCI0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.584962","2020-11-13 14:18:08.584833","3f75fac3-ecc8-429d-903e-c405727f5c73","42379"
"250","2011-03-01","SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.597410","2020-11-13 14:18:08.597302","64e82ef0-50bb-48a9-9f93-87ff429da27e","42384"
"250","2011-03-09","SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.608451","2020-11-13 14:18:08.608323","7dc94ad7-4f62-41a0-ae11-a3c5bf6e5611","42387"
"250","2010-10-28","MUS-02","255901107","2011","25590110705Trad502MUS0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.619334","2020-11-13 14:18:08.618902","af1aea29-84a6-4297-8b0a-945550f3a9a5","42391"
"250","2011-03-01","MUS-02","255901107","2011","25590110705Trad502MUS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.626495","2020-11-13 14:18:08.626430","b472263d-4ba5-474b-bf2b-8c85452e5f64","42394"
"250","2011-01-06","PE-02","255901107","2011","25590110706TradGYMWPE0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.669890","2020-11-13 14:18:08.669820","9d33eed3-7ee8-4dbb-b37d-f52b143c8b9f","42413"
"250","2011-03-08","PE-02","255901107","2011","25590110706TradGYMWPE0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.676536","2020-11-13 14:18:08.676473","85d24e4c-f0ac-4c0c-9143-b1afeffd2012","42415"
"250","2011-05-20","PE-02","255901107","2011","25590110706TradGYMWPE0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.689412","2020-11-13 14:18:08.689272","9b1d2a05-b595-474a-9a6a-68b6d874aad0","42418"
"250","2010-09-28","SS-07","255901044","2011","25590104406Trad113SS0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.701779","2020-11-13 14:18:08.701701","203b2509-1532-4203-9ed3-dbc268c6765a","42424"
"250","2010-09-28","HLTH-07","255901044","2011","25590104407Trad115HLTH0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.711766","2020-11-13 14:18:08.711685","6d78fd35-ca00-419e-9494-5e212c5cd0e3","42428"
"250","2010-10-19","MATH-07","255901044","2011","25590104404Trad211MATH0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.724689","2020-11-13 14:18:08.724559","a203280a-aba4-4652-8a4d-e8926502f5a9","42433"
"250","2010-10-19","SCI-07","255901044","2011","25590104405Trad213SCI0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.735264","2020-11-13 14:18:08.735131","148b0e02-dc5f-40e2-b11c-fc75d629b338","42436"
"250","2010-09-28","BAND-07","255901044","2011","25590104403Trad310BAND0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.745137","2020-11-13 14:18:08.745051","fe538591-fb2a-4a80-8bb5-c1067620517d","42441"
"250","2010-09-28","PE-07","255901044","2011","25590104401TradGYMSPE0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.764821","2020-11-13 14:18:08.764674","b6eb3360-ba90-43a2-9311-815c9f9a6272","42444"
"248","2010-10-11","ELA-03","255901107","2011","25590110701Trad203ELA0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.775508","2020-11-13 14:18:08.775375","f35b75e5-8d3f-435c-a2f3-7868b73d2a98","42448"
"248","2011-03-01","ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.787951","2020-11-13 14:18:08.787872","9e00c5ff-4fde-4704-9db2-ac1e509004d6","42455"
"248","2011-03-10","ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.796401","2020-11-13 14:18:08.796305","57f1e9ae-4458-47f1-b59f-feb393c5121f","42458"
"248","2010-10-11","MATH-03","255901107","2011","25590110702Trad203MATH0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.808185","2020-11-13 14:18:08.808057","95e22d53-4f0a-4568-87e9-b9fbd7da34a8","42461"
"248","2010-11-19","MATH-03","255901107","2011","25590110702Trad203MATH0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.816982","2020-11-13 14:18:08.816372","446e7163-79c3-41c3-b79a-78d983d246a1","42464"
"248","2011-03-10","MATH-03","255901107","2011","25590110702Trad203MATH0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.828155","2020-11-13 14:18:08.828088","369df630-a9b3-4f13-9169-04c9b260c07d","42470"
"248","2010-11-18","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.839571","2020-11-13 14:18:08.839503","633a86a7-8688-4eb7-a497-e816cf995857","42474"
"248","2011-01-06","SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.848918","2020-11-13 14:18:08.848806","633840b1-96cc-4846-8f28-d56d40ada263","42477"
"248","2011-03-10","SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.857029","2020-11-13 14:18:08.856888","31462b6f-1b3e-4b49-9bc6-8f4af93291ce","42480"
"248","2010-09-30","SS-03","255901107","2011","25590110706Trad203SS0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.867633","2020-11-13 14:18:08.867389","44495b5b-44c6-4fa2-8e7e-56e26f797e53","42485"
"248","2011-01-06","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.878279","2020-11-13 14:18:08.878215","9839185e-ed34-4efb-b787-d7642a166fbe","42489"
"248","2011-03-10","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.888013","2020-11-13 14:18:08.887885","067a220b-c56b-43d6-974c-96041f652676","42494"
"248","2010-09-30","MUS-03","255901107","2011","25590110703Trad502MUS0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.898889","2020-11-13 14:18:08.898792","791e24be-20f4-49b6-9dff-b9e630b30b7a","42497"
"248","2011-01-06","MUS-03","255901107","2011","25590110703Trad502MUS0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.910855","2020-11-13 14:18:08.910778","92c4020f-3e22-41cc-a0a1-085e2d087620","42502"
"248","2011-05-03","MUS-03","255901107","2011","25590110703Trad502MUS0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.918476","2020-11-13 14:18:08.918386","2b390796-3bf4-412d-902c-f9e4e0806797","42505"
"248","2010-09-30","ART-03","255901107","2011","25590110703Trad505ART0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.928549","2020-11-13 14:18:08.928471","d35c59b2-31d0-4cef-a3f6-9cab4162c566","42509"
"248","2010-10-11","ART-03","255901107","2011","25590110703Trad505ART0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.934095","2020-11-13 14:18:08.932856","59b07e3b-f6f9-4a1b-8bf1-e6d5228ef79b","42510"
"250","2011-05-20","SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.614703","2020-11-13 14:18:08.614406","47dc3578-0d27-42ee-a0d5-d6d2395cff0f","42389"
"250","2010-11-03","MUS-02","255901107","2011","25590110705Trad502MUS0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.619577","2020-11-13 14:18:08.619321","5c53c456-e3d1-4e47-acad-968af34f1b01","42392"
"250","2011-01-06","MUS-02","255901107","2011","25590110705Trad502MUS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.624648","2020-11-13 14:18:08.624547","b43936be-d29f-4390-aa56-e3287577fcc3","42393"
"250","2011-03-09","MUS-02","255901107","2011","25590110705Trad502MUS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.629388","2020-11-13 14:18:08.629308","49524075-c229-4d46-9a08-c472ff5ee330","42395"
"250","2011-05-11","MUS-02","255901107","2011","25590110705Trad502MUS0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.636104","2020-11-13 14:18:08.636045","c7237dbc-2d53-44df-8f6b-67c4971ec322","42398"
"250","2010-09-30","ART-02","255901107","2011","25590110704Trad505ART0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.639254","2020-11-13 14:18:08.639188","3bb0d469-807f-4874-bb5a-93d7049cb04f","42400"
"250","2010-10-28","ART-02","255901107","2011","25590110704Trad505ART0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.643274","2020-11-13 14:18:08.643211","a195c40c-2fee-45a7-ac12-3828854f9b15","42401"
"250","2011-01-06","ART-02","255901107","2011","25590110704Trad505ART0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.647327","2020-11-13 14:18:08.647249","cb2ad0e5-3659-4403-a49c-90b9ea8a345a","42403"
"250","2011-03-08","ART-02","255901107","2011","25590110704Trad505ART0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.652555","2020-11-13 14:18:08.652490","7f1a9cce-72b2-44a4-b6fd-83c63cb1833e","42405"
"250","2011-05-10","ART-02","255901107","2011","25590110704Trad505ART0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.657471","2020-11-13 14:18:08.657303","d7a56b87-8088-405e-aee3-d14ca1a751f0","42407"
"250","2010-09-30","PE-02","255901107","2011","25590110706TradGYMWPE0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.662695","2020-11-13 14:18:08.662308","1d722b5c-596f-438f-910f-da2b0f772ca4","42410"
"250","2010-10-28","PE-02","255901107","2011","25590110706TradGYMWPE0212011","2010-2011 Fall Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.668064","2020-11-13 14:18:08.667978","1e256d22-d1ed-43a6-ba11-60fd16e5461b","42411"
"250","2011-03-01","PE-02","255901107","2011","25590110706TradGYMWPE0222011","2010-2011 Spring Semester","584","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.672764","2020-11-13 14:18:08.672432","5b93c581-ac7e-4a2f-833b-d91557d16297","42414"
"250","2010-09-28","ELA-07","255901044","2011","25590104403Trad111ELA0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.689664","2020-11-13 14:18:08.689589","614ac3e3-33d2-4c3c-8395-c2d2a5fff5de","42420"
"250","2010-12-07","ELA-07","255901044","2011","25590104403Trad111ELA0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.699999","2020-11-13 14:18:08.699905","9f716d30-a19f-462e-a035-3fd4c1ef0bc5","42422"
"250","2010-12-07","SS-07","255901044","2011","25590104406Trad113SS0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.710293","2020-11-13 14:18:08.710186","d9c29a5b-5001-4694-ba38-bcc0f7a94912","42426"
"250","2010-12-07","HLTH-07","255901044","2011","25590104407Trad115HLTH0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.719755","2020-11-13 14:18:08.719624","d2112a0b-c138-4ad4-99d1-e9097cb6bf5a","42430"
"250","2010-09-28","MATH-07","255901044","2011","25590104404Trad211MATH0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.724395","2020-11-13 14:18:08.724251","841da16a-0f4d-422a-a426-055abe0cae5c","42432"
"250","2010-12-07","MATH-07","255901044","2011","25590104404Trad211MATH0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.730132","2020-11-13 14:18:08.729976","c94a4970-2735-4edd-ade7-4488b12a1f46","42434"
"250","2010-09-28","SCI-07","255901044","2011","25590104405Trad213SCI0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.735254","2020-11-13 14:18:08.735153","654a23e8-836b-4cd6-a0a0-f90e45d96fac","42437"
"250","2010-12-07","SCI-07","255901044","2011","25590104405Trad213SCI0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.739960","2020-11-13 14:18:08.739878","f4e39410-4838-4a9b-8e3c-a6c49cd358d4","42438"
"250","2011-03-07","SCI-07","255901044","2011","25590104405Trad213SCI0722011","2010-2011 Spring Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.743778","2020-11-13 14:18:08.743503","8df93afd-da91-4528-9a8b-cc6f014fa56b","42439"
"250","2010-12-07","BAND-07","255901044","2011","25590104403Trad310BAND0712011","2010-2011 Fall Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.751221","2020-11-13 14:18:08.751129","5b8f2fd7-99b1-40ef-a7cb-0b0d8a24db94","42442"
"250","2011-03-07","PE-07","255901044","2011","25590104401TradGYMSPE0722011","2010-2011 Spring Semester","592","Absent unexcused","810",,,,,"NULL","2020-11-13 14:18:08.765878","2020-11-13 14:18:08.765699","bea40d38-864b-4852-afff-fd64f609259d","42445"
"248","2010-11-18","ELA-03","255901107","2011","25590110701Trad203ELA0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.776288","2020-11-13 14:18:08.776192","cc133ca8-d172-4793-839d-05aa4af32597","42449"
"248","2011-01-19","ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.786415","2020-11-13 14:18:08.786329","965737eb-9f44-403d-94a7-bb6d816b1eb3","42454"
"248","2011-05-11","ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.796196","2020-11-13 14:18:08.796097","d66a1885-24ca-4dee-9e77-d294b58dba50","42457"
"248","2010-08-27","MATH-03","255901107","2011","25590110702Trad203MATH0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.805588","2020-11-13 14:18:08.805458","698689af-21f2-41a7-b630-efc11958605f","42460"
"248","2011-01-06","MATH-03","255901107","2011","25590110702Trad203MATH0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.817685","2020-11-13 14:18:08.817482","3f4c80b3-a581-49f9-9f9c-7accdd902b7b","42465"
"248","2011-05-03","MATH-03","255901107","2011","25590110702Trad203MATH0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.828095","2020-11-13 14:18:08.828020","d438b2df-9570-45c9-85cc-0052c5e58653","42469"
"248","2010-08-27","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.837735","2020-11-13 14:18:08.837639","90d8a957-9cd2-4085-9fd7-ed3d04c652ec","42472"
"248","2010-11-19","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.847102","2020-11-13 14:18:08.847012","d9a36f69-d59d-4255-a6cf-74e0cb91eff4","42476"
"248","2011-05-11","SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.859966","2020-11-13 14:18:08.859899","a693a2d0-d4da-49e2-92ee-8b4b9f4028e5","42482"
"248","2010-10-11","SS-03","255901107","2011","25590110706Trad203SS0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.869171","2020-11-13 14:18:08.867801","59856452-2d58-4c81-b839-f89c97b5367b","42486"
"248","2010-11-19","SS-03","255901107","2011","25590110706Trad203SS0312011","2010-2011 Fall Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.877266","2020-11-13 14:18:08.876636","c065fd7c-33b8-4557-8eaf-c4d963288ac1","42488"
"248","2011-03-01","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.882866","2020-11-13 14:18:08.882479","00049acd-7619-4b11-bf0b-c0d07384cb10","42491"
"248","2011-05-03","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.888041","2020-11-13 14:18:08.887889","178e6377-6fb3-4f63-b0cf-066aec1f0276","42493"
"248","2011-05-16","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","594","Absent excused","810",,,,,"NULL","2020-11-13 14:18:08.893692","2020-11-13 14:18:08.893607","7f3443e3-9165-427a-8be8-db6d1572b3b1","42495"
