academicsubjectdescriptorid,courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,createdate
"40","608","MUS-06","255901044","255901044","2011","682","2330","2020-11-13 14:22:03.648568"
"40","608","MUS-06","255901044","255901044","2011","702","2330","2020-11-13 14:22:03.662082"
"40","608","MUS-06","255901044","255901044","2011","718","2330","2020-11-13 14:22:03.675212"
"40","608","MUS-06","255901044","255901044","2011","760","2330","2020-11-13 14:22:03.705379"
"40","608","MUS-06","255901044","255901044","2011","788","2330","2020-11-13 14:22:03.720672"
"40","608","MUS-06","255901044","255901044","2011","804","2330","2020-11-13 14:22:03.735306"
"40","608","MUS-06","255901044","255901044","2011","820","2330","2020-11-13 14:22:03.751196"
"40","608","MUS-06","255901044","255901044","2011","836","2333","2020-11-13 14:22:03.767768"
"40","608","MUS-06","255901044","255901044","2011","851","2333","2020-11-13 14:22:03.775271"
"40","608","MUS-06","255901044","255901044","2011","859","2330","2020-11-13 14:22:03.780418"
"40","608","MUS-06","255901044","255901044","2011","889","2330","2020-11-13 14:22:03.796087"
"40","608","MUS-06","255901044","255901044","2011","928","2330","2020-11-13 14:22:03.805651"
"40","608","MUS-06","255901044","255901044","2011","948","2330","2020-11-13 14:22:03.811485"
"40","608","MUS-06","255901044","255901044","2011","958","2333","2020-11-13 14:22:03.824902"
"40","608","MUS-06","255901044","255901044","2012","14","2330","2020-11-13 14:22:03.830884"
"40","608","MUS-06","255901044","255901044","2012","14","2333","2020-11-13 14:22:03.837608"
"40","608","MUS-06","255901044","255901044","2012","32","2330","2020-11-13 14:22:03.844950"
"40","608","MUS-06","255901044","255901044","2012","40","2333","2020-11-13 14:22:03.853132"
"40","608","MUS-06","255901044","255901044","2012","46","2333","2020-11-13 14:22:03.859788"
"40","608","MUS-06","255901044","255901044","2012","88","2330","2020-11-13 14:22:03.875964"
"40","608","MUS-06","255901044","255901044","2012","88","2333","2020-11-13 14:22:03.880746"
"40","608","MUS-06","255901044","255901044","2012","94","2333","2020-11-13 14:22:03.891332"
"40","608","MUS-06","255901044","255901044","2012","101","2330","2020-11-13 14:22:03.896078"
"40","608","MUS-06","255901044","255901044","2012","130","2330","2020-11-13 14:22:03.901572"
"40","608","MUS-06","255901044","255901044","2012","165","2330","2020-11-13 14:22:03.906714"
"40","608","MUS-06","255901044","255901044","2012","165","2333","2020-11-13 14:22:03.911439"
"40","608","MUS-06","255901044","255901044","2012","182","2330","2020-11-13 14:22:03.922153"
"40","608","MUS-06","255901044","255901044","2012","186","2333","2020-11-13 14:22:03.928230"
"40","608","MUS-06","255901044","255901044","2012","189","2330","2020-11-13 14:22:03.937517"
"40","608","MUS-06","255901044","255901044","2012","220","2330","2020-11-13 14:22:03.954744"
"40","608","MUS-06","255901044","255901044","2012","242","2330","2020-11-13 14:22:03.965447"
"40","608","MUS-05","255901107","255901107","2011","773","2330","2020-11-13 14:22:02.974923"
"40","608","MUS-05","255901107","255901107","2011","798","2333","2020-11-13 14:22:02.981611"
"40","608","MUS-05","255901107","255901107","2011","814","2333","2020-11-13 14:22:02.996793"
"40","608","MUS-05","255901107","255901107","2011","822","2330","2020-11-13 14:22:03.008616"
"40","608","MUS-05","255901107","255901107","2011","837","2333","2020-11-13 14:22:03.025260"
"40","608","MUS-05","255901107","255901107","2011","847","2330","2020-11-13 14:22:03.030500"
"40","608","MUS-05","255901107","255901107","2011","852","2330","2020-11-13 14:22:03.046684"
"40","608","MUS-05","255901107","255901107","2011","852","2333","2020-11-13 14:22:03.053599"
"40","608","MUS-05","255901107","255901107","2011","860","2330","2020-11-13 14:22:03.071409"
"40","608","MUS-05","255901107","255901107","2011","860","2333","2020-11-13 14:22:03.078258"
"40","608","MUS-05","255901107","255901107","2011","863","2330","2020-11-13 14:22:03.082914"
"40","608","MUS-05","255901107","255901107","2011","878","2330","2020-11-13 14:22:03.101847"
"40","608","MUS-05","255901107","255901107","2011","881","2333","2020-11-13 14:22:03.118470"
"40","608","MUS-05","255901107","255901107","2011","899","2330","2020-11-13 14:22:03.123849"
"40","608","MUS-05","255901107","255901107","2011","906","2333","2020-11-13 14:22:03.134303"
"40","608","MUS-05","255901107","255901107","2011","918","2333","2020-11-13 14:22:03.142402"
"40","608","MUS-05","255901107","255901107","2011","949","2333","2020-11-13 14:22:03.149140"
"40","608","MUS-05","255901107","255901107","2012","17","2330","2020-11-13 14:22:03.154290"
"40","608","MUS-05","255901107","255901107","2012","36","2330","2020-11-13 14:22:03.162702"
"40","608","MUS-05","255901107","255901107","2012","52","2330","2020-11-13 14:22:03.168529"
"40","608","MUS-05","255901107","255901107","2012","55","2330","2020-11-13 14:22:03.175239"
"40","608","MUS-05","255901107","255901107","2012","65","2333","2020-11-13 14:22:03.182622"
"40","608","MUS-05","255901107","255901107","2012","97","2333","2020-11-13 14:22:03.188089"
"40","608","MUS-05","255901107","255901107","2012","138","2330","2020-11-13 14:22:03.195990"
"40","608","MUS-05","255901107","255901107","2012","138","2333","2020-11-13 14:22:03.200554"
"40","608","MUS-05","255901107","255901107","2012","157","2330","2020-11-13 14:22:03.215086"
"40","608","MUS-05","255901107","255901107","2012","171","2333","2020-11-13 14:22:03.230412"
"40","608","MUS-05","255901107","255901107","2012","181","2333","2020-11-13 14:22:03.239881"
"40","608","MUS-05","255901107","255901107","2012","190","2330","2020-11-13 14:22:03.251557"
"40","608","MUS-05","255901107","255901107","2012","231","2330","2020-11-13 14:22:03.261813"
"40","608","MUS-05","255901107","255901107","2012","244","2333","2020-11-13 14:22:03.270519"
"40","608","MUS-05","255901107","255901107","2012","271","2330","2020-11-13 14:22:03.275196"
"40","608","MUS-05","255901107","255901107","2012","281","2333","2020-11-13 14:22:03.280531"
"40","608","MUS-05","255901107","255901107","2012","306","2333","2020-11-13 14:22:03.288784"
"40","608","MUS-05","255901107","255901107","2012","336","2330","2020-11-13 14:22:03.294352"
"40","608","MUS-05","255901107","255901107","2012","341","2330","2020-11-13 14:22:03.302759"
"40","608","MUS-05","255901107","255901107","2012","350","2330","2020-11-13 14:22:03.307391"
"40","608","MUS-05","255901107","255901107","2012","350","2333","2020-11-13 14:22:03.311146"
"40","608","MUS-05","255901107","255901107","2012","362","2330","2020-11-13 14:22:03.321625"
"40","608","MUS-05","255901107","255901107","2012","370","2333","2020-11-13 14:22:03.328221"
"40","608","MUS-05","255901107","255901107","2012","381","2333","2020-11-13 14:22:03.341062"
"40","609","MUS-05","255901107","255901107","2011","539","2330","2020-11-13 14:22:03.363975"
"40","609","MUS-05","255901107","255901107","2011","727","2330","2020-11-13 14:22:03.374245"
"40","609","MUS-05","255901107","255901107","2011","742","2333","2020-11-13 14:22:03.380208"
"40","609","MUS-05","255901107","255901107","2011","837","2330","2020-11-13 14:22:03.389598"
"40","609","MUS-05","255901107","255901107","2011","858","2333","2020-11-13 14:22:03.395717"
"40","609","MUS-05","255901107","255901107","2012","51","2333","2020-11-13 14:22:03.406937"
"40","609","MUS-05","255901107","255901107","2012","147","2333","2020-11-13 14:22:03.412132"
"40","609","MUS-05","255901107","255901107","2012","162","2330","2020-11-13 14:22:03.418730"
"40","609","MUS-05","255901107","255901107","2012","203","2330","2020-11-13 14:22:03.423719"
"40","609","MUS-05","255901107","255901107","2012","312","2330","2020-11-13 14:22:03.433917"
"40","609","MUS-06","255901044","255901044","2011","739","2330","2020-11-13 14:22:03.455800"
"40","609","MUS-06","255901044","255901044","2011","807","2333","2020-11-13 14:22:03.461347"
"40","609","MUS-06","255901044","255901044","2011","889","2333","2020-11-13 14:22:03.465926"
"40","609","MUS-06","255901044","255901044","2012","32","2333","2020-11-13 14:22:03.471451"
"40","609","MUS-06","255901044","255901044","2012","75","2333","2020-11-13 14:22:03.476492"
"40","609","MUS-06","255901044","255901044","2012","130","2333","2020-11-13 14:22:03.481955"
"40","609","MUS-06","255901044","255901044","2012","240","2333","2020-11-13 14:22:03.487018"
"40","609","MUS-06","255901044","255901044","2012","395","2333","2020-11-13 14:22:03.491424"
"40","608","MUS-06","255901044","255901044","2011","412","2333","2020-11-13 14:22:03.496299"
"40","608","MUS-06","255901044","255901044","2011","438","2330","2020-11-13 14:22:03.502040"
"40","608","MUS-06","255901044","255901044","2011","461","2330","2020-11-13 14:22:03.507046"
"40","608","MUS-06","255901044","255901044","2011","461","2333","2020-11-13 14:22:03.511695"
"40","608","MUS-06","255901044","255901044","2011","507","2330","2020-11-13 14:22:03.516696"
"40","608","MUS-06","255901044","255901044","2011","523","2330","2020-11-13 14:22:03.531686"
"40","608","MUS-06","255901044","255901044","2011","565","2333","2020-11-13 14:22:03.548606"
"40","608","MUS-06","255901044","255901044","2011","569","2333","2020-11-13 14:22:03.557023"
"40","608","MUS-06","255901044","255901044","2011","598","2333","2020-11-13 14:22:03.572639"
"40","608","MUS-06","255901044","255901044","2011","599","2330","2020-11-13 14:22:03.586639"
"40","608","MUS-06","255901044","255901044","2011","633","2330","2020-11-13 14:22:03.600372"
"40","608","MUS-06","255901044","255901044","2011","643","2330","2020-11-13 14:22:03.605884"
"40","608","MUS-06","255901044","255901044","2011","642","2333","2020-11-13 14:22:03.616195"
"40","608","MUS-06","255901044","255901044","2011","676","2333","2020-11-13 14:22:03.633716"
"40","608","MUS-06","255901044","255901044","2011","683","2333","2020-11-13 14:22:03.648116"
"40","608","MUS-06","255901044","255901044","2011","702","2333","2020-11-13 14:22:03.664445"
"40","608","MUS-06","255901044","255901044","2011","718","2333","2020-11-13 14:22:03.675266"
"40","608","MUS-06","255901044","255901044","2011","738","2333","2020-11-13 14:22:03.691076"
"40","608","MUS-06","255901044","255901044","2011","746","2330","2020-11-13 14:22:03.696018"
"40","608","MUS-06","255901044","255901044","2011","760","2333","2020-11-13 14:22:03.705631"
"40","608","MUS-06","255901044","255901044","2011","778","2333","2020-11-13 14:22:03.718129"
"40","608","MUS-06","255901044","255901044","2011","788","2333","2020-11-13 14:22:03.721994"
"40","608","MUS-06","255901044","255901044","2011","804","2333","2020-11-13 14:22:03.737915"
"40","608","MUS-06","255901044","255901044","2011","807","2330","2020-11-13 14:22:03.743444"
"40","608","MUS-06","255901044","255901044","2011","830","2333","2020-11-13 14:22:03.759151"
"40","608","MUS-06","255901044","255901044","2011","836","2330","2020-11-13 14:22:03.766326"
"40","608","MUS-06","255901044","255901044","2011","867","2330","2020-11-13 14:22:03.784141"
"40","608","MUS-06","255901044","255901044","2011","924","2330","2020-11-13 14:22:03.795738"
"40","608","MUS-06","255901044","255901044","2011","928","2333","2020-11-13 14:22:03.809950"
"40","608","MUS-06","255901044","255901044","2011","958","2330","2020-11-13 14:22:03.822956"
"40","608","MUS-06","255901044","255901044","2012","7","2333","2020-11-13 14:22:03.828998"
"40","608","MUS-06","255901044","255901044","2012","19","2333","2020-11-13 14:22:03.843196"
"40","608","MUS-06","255901044","255901044","2012","40","2330","2020-11-13 14:22:03.851576"
"40","608","MUS-06","255901044","255901044","2012","46","2330","2020-11-13 14:22:03.858076"
"40","608","MUS-06","255901044","255901044","2012","64","2330","2020-11-13 14:22:03.866369"
"40","608","MUS-06","255901044","255901044","2012","75","2330","2020-11-13 14:22:03.872762"
"40","608","MUS-06","255901044","255901044","2012","93","2330","2020-11-13 14:22:03.885356"
"40","608","MUS-06","255901044","255901044","2012","101","2333","2020-11-13 14:22:03.899347"
"40","608","MUS-06","255901044","255901044","2012","180","2330","2020-11-13 14:22:03.913442"
"40","608","MUS-06","255901044","255901044","2012","182","2333","2020-11-13 14:22:03.925250"
"40","608","MUS-06","255901044","255901044","2012","213","2330","2020-11-13 14:22:03.940941"
"40","608","MUS-06","255901044","255901044","2012","213","2333","2020-11-13 14:22:03.950504"
"40","608","MUS-06","255901044","255901044","2012","240","2330","2020-11-13 14:22:03.956515"
"40","608","MUS-06","255901044","255901044","2012","250","2333","2020-11-13 14:22:03.971291"
"40","608","MUS-06","255901044","255901044","2012","286","2330","2020-11-13 14:22:03.984608"
"40","608","MUS-06","255901044","255901044","2012","334","2330","2020-11-13 14:22:03.999450"
"40","608","MUS-06","255901044","255901044","2012","348","2330","2020-11-13 14:22:04.013512"
"40","608","MUS-06","255901044","255901044","2012","349","2330","2020-11-13 14:22:04.025416"
"40","608","MUS-05","255901107","255901107","2012","203","2333","2020-11-13 14:22:03.256440"
"40","608","MUS-05","255901107","255901107","2012","231","2333","2020-11-13 14:22:03.264689"
"40","608","MUS-05","255901107","255901107","2012","312","2333","2020-11-13 14:22:03.290448"
"40","608","MUS-05","255901107","255901107","2012","351","2330","2020-11-13 14:22:03.315731"
"40","608","MUS-05","255901107","255901107","2012","374","2330","2020-11-13 14:22:03.329653"
"40","608","MUS-05","255901107","255901107","2012","383","2333","2020-11-13 14:22:03.346028"
"40","609","MUS-05","255901107","255901107","2011","471","2330","2020-11-13 14:22:03.356076"
"40","609","MUS-05","255901107","255901107","2011","722","2330","2020-11-13 14:22:03.368848"
"40","609","MUS-05","255901107","255901107","2012","362","2333","2020-11-13 14:22:03.435318"
"40","609","MUS-06","255901044","255901044","2011","721","2333","2020-11-13 14:22:03.451726"
"40","609","MUS-06","255901044","255901044","2012","7","2330","2020-11-13 14:22:03.467107"
"40","609","MUS-06","255901044","255901044","2012","94","2330","2020-11-13 14:22:03.479659"
"40","608","MUS-06","255901044","255901044","2011","412","2330","2020-11-13 14:22:03.492556"
"40","608","MUS-06","255901044","255901044","2011","438","2333","2020-11-13 14:22:03.504488"
"40","608","MUS-06","255901044","255901044","2011","521","2333","2020-11-13 14:22:03.526380"
"40","608","MUS-06","255901044","255901044","2011","523","2333","2020-11-13 14:22:03.531784"
"40","608","MUS-06","255901044","255901044","2011","565","2330","2020-11-13 14:22:03.545418"
"40","608","MUS-06","255901044","255901044","2011","569","2330","2020-11-13 14:22:03.552266"
"40","608","MUS-06","255901044","255901044","2011","598","2330","2020-11-13 14:22:03.573493"
"40","608","MUS-06","255901044","255901044","2011","632","2333","2020-11-13 14:22:03.589138"
"40","608","MUS-06","255901044","255901044","2011","643","2333","2020-11-13 14:22:03.604328"
"40","608","MUS-06","255901044","255901044","2011","667","2330","2020-11-13 14:22:03.617308"
"40","608","MUS-06","255901044","255901044","2011","676","2330","2020-11-13 14:22:03.629304"
"40","608","MUS-06","255901044","255901044","2011","678","2333","2020-11-13 14:22:03.635952"
"40","608","MUS-06","255901044","255901044","2011","683","2330","2020-11-13 14:22:03.644288"
"40","608","MUS-06","255901044","255901044","2011","682","2333","2020-11-13 14:22:03.650434"
"40","608","MUS-06","255901044","255901044","2011","685","2333","2020-11-13 14:22:03.662136"
"40","608","MUS-06","255901044","255901044","2011","721","2330","2020-11-13 14:22:03.678026"
"40","608","MUS-06","255901044","255901044","2011","746","2333","2020-11-13 14:22:03.693262"
"40","608","MUS-06","255901044","255901044","2011","778","2330","2020-11-13 14:22:03.705911"
"40","608","MUS-06","255901044","255901044","2011","793","2330","2020-11-13 14:22:03.722598"
"40","608","MUS-06","255901044","255901044","2011","793","2333","2020-11-13 14:22:03.739212"
"40","608","MUS-06","255901044","255901044","2011","820","2333","2020-11-13 14:22:03.751168"
"40","608","MUS-06","255901044","255901044","2011","851","2330","2020-11-13 14:22:03.767945"
"40","608","MUS-06","255901044","255901044","2011","859","2333","2020-11-13 14:22:03.781759"
"40","608","MUS-06","255901044","255901044","2011","867","2333","2020-11-13 14:22:03.790160"
"40","608","MUS-06","255901044","255901044","2011","924","2333","2020-11-13 14:22:03.797751"
"40","608","MUS-06","255901044","255901044","2011","948","2333","2020-11-13 14:22:03.811864"
"40","608","MUS-06","255901044","255901044","2012","19","2330","2020-11-13 14:22:03.838955"
"40","608","MUS-06","255901044","255901044","2012","64","2333","2020-11-13 14:22:03.867994"
"40","608","MUS-06","255901044","255901044","2012","93","2333","2020-11-13 14:22:03.887104"
"40","608","MUS-06","255901044","255901044","2012","180","2333","2020-11-13 14:22:03.914972"
"40","608","MUS-06","255901044","255901044","2012","186","2330","2020-11-13 14:22:03.929675"
"40","608","MUS-06","255901044","255901044","2012","189","2333","2020-11-13 14:22:03.939053"
"40","608","MUS-06","255901044","255901044","2012","220","2333","2020-11-13 14:22:03.956794"
"40","608","MUS-06","255901044","255901044","2012","253","2330","2020-11-13 14:22:03.980748"
"40","608","MUS-06","255901044","255901044","2012","286","2333","2020-11-13 14:22:03.986898"
"40","608","MUS-06","255901044","255901044","2012","316","2330","2020-11-13 14:22:03.995439"
"40","608","MUS-06","255901044","255901044","2012","342","2330","2020-11-13 14:22:04.010315"
"40","608","MUS-06","255901044","255901044","2012","349","2333","2020-11-13 14:22:04.025419"
"40","608","MUS-06","255901044","255901044","2012","372","2330","2020-11-13 14:22:04.039101"
"44","608","PE-01","255901107","255901107","2011","410","2330","2020-11-13 14:22:04.056108"
"44","608","PE-01","255901107","255901107","2011","421","2330","2020-11-13 14:22:04.070939"
"44","608","PE-01","255901107","255901107","2011","458","2330","2020-11-13 14:22:04.182729"
"44","608","PE-01","255901107","255901107","2011","466","2333","2020-11-13 14:22:04.198686"
"44","608","PE-01","255901107","255901107","2011","487","2330","2020-11-13 14:22:04.223597"
"44","608","PE-01","255901107","255901107","2011","544","2333","2020-11-13 14:22:04.239430"
"44","608","PE-01","255901107","255901107","2011","577","2330","2020-11-13 14:22:04.255498"
"44","608","PE-01","255901107","255901107","2011","603","2330","2020-11-13 14:22:04.270951"
"44","608","PE-01","255901107","255901107","2011","658","2330","2020-11-13 14:22:04.280488"
"44","608","PE-01","255901107","255901107","2011","671","2333","2020-11-13 14:22:04.285969"
"44","608","PE-01","255901107","255901107","2011","672","2333","2020-11-13 14:22:04.297719"
"44","608","PE-01","255901107","255901107","2011","755","2333","2020-11-13 14:22:04.322520"
"44","608","PE-01","255901107","255901107","2011","758","2333","2020-11-13 14:22:04.328910"
"44","608","PE-01","255901107","255901107","2011","759","2333","2020-11-13 14:22:04.336205"
"44","608","PE-01","255901107","255901107","2011","959","2330","2020-11-13 14:22:04.416624"
"44","608","PE-01","255901107","255901107","2012","44","2330","2020-11-13 14:22:04.442996"
"44","608","PE-01","255901107","255901107","2012","50","2330","2020-11-13 14:22:04.449091"
"44","608","PE-01","255901107","255901107","2012","80","2330","2020-11-13 14:22:04.486948"
"44","608","PE-01","255901107","255901107","2012","126","2330","2020-11-13 14:22:04.515971"
"44","608","PE-01","255901107","255901107","2012","191","2330","2020-11-13 14:22:04.545986"
"44","608","PE-01","255901107","255901107","2012","208","2333","2020-11-13 14:22:04.563880"
"44","608","PE-01","255901107","255901107","2012","235","2330","2020-11-13 14:22:05.098438"
"44","608","PE-01","255901107","255901107","2012","260","2330","2020-11-13 14:22:05.112841"
"44","608","PE-01","255901107","255901107","2012","317","2330","2020-11-13 14:22:05.141105"
"44","608","PE-01","255901107","255901107","2012","337","2333","2020-11-13 14:22:05.158258"
"44","608","PE-01","255901107","255901107","2012","358","2333","2020-11-13 14:22:05.176268"
"44","609","PE-01","255901107","255901107","2011","434","2333","2020-11-13 14:22:05.193022"
"44","609","PE-01","255901107","255901107","2011","671","2330","2020-11-13 14:22:05.214222"
"44","609","PE-01","255901107","255901107","2012","16","2330","2020-11-13 14:22:05.467267"
"44","609","PE-01","255901107","255901107","2012","191","2333","2020-11-13 14:22:05.483457"
"44","609","PE-01","255901107","255901107","2012","340","2333","2020-11-13 14:22:05.497124"
"44","609","PE-01","255901107","255901107","2012","398","2330","2020-11-13 14:22:05.511054"
"44","609","PE-02","255901107","255901107","2011","536","2333","2020-11-13 14:22:05.527334"
"44","609","PE-02","255901107","255901107","2011","582","2333","2020-11-13 14:22:05.536621"
"44","609","PE-02","255901107","255901107","2011","753","2333","2020-11-13 14:22:05.544416"
"44","609","PE-02","255901107","255901107","2012","20","2330","2020-11-13 14:22:05.797297"
"44","609","PE-02","255901107","255901107","2012","239","2330","2020-11-13 14:22:05.813164"
"44","609","PE-02","255901107","255901107","2012","282","2330","2020-11-13 14:22:06.056851"
"44","608","PE-02","255901107","255901107","2011","449","2330","2020-11-13 14:22:06.073304"
"44","608","PE-02","255901107","255901107","2011","475","2333","2020-11-13 14:22:06.104948"
"44","608","PE-02","255901107","255901107","2011","510","2333","2020-11-13 14:22:06.128159"
"44","608","PE-02","255901107","255901107","2011","644","2330","2020-11-13 14:22:06.215255"
"44","608","PE-02","255901107","255901107","2011","646","2330","2020-11-13 14:22:06.222477"
"44","608","PE-02","255901107","255901107","2011","695","2333","2020-11-13 14:22:06.271887"
"44","608","PE-02","255901107","255901107","2011","776","2333","2020-11-13 14:22:06.334144"
"44","608","PE-02","255901107","255901107","2011","785","2330","2020-11-13 14:22:06.347177"
"44","608","PE-02","255901107","255901107","2011","825","2333","2020-11-13 14:22:06.374478"
"44","608","PE-02","255901107","255901107","2011","915","2330","2020-11-13 14:22:06.393078"
"44","608","PE-02","255901107","255901107","2012","9","2330","2020-11-13 14:22:06.408169"
"44","608","PE-02","255901107","255901107","2012","29","2330","2020-11-13 14:22:06.438738"
"44","608","PE-02","255901107","255901107","2012","45","2330","2020-11-13 14:22:06.453473"
"44","608","PE-02","255901107","255901107","2012","59","2330","2020-11-13 14:22:06.467682"
"44","608","PE-02","255901107","255901107","2012","84","2333","2020-11-13 14:22:06.483472"
"44","608","PE-02","255901107","255901107","2012","116","2330","2020-11-13 14:22:06.498346"
"44","608","PE-02","255901107","255901107","2012","124","2333","2020-11-13 14:22:06.512073"
"44","608","PE-02","255901107","255901107","2012","131","2330","2020-11-13 14:22:06.523157"
"40","608","MUS-06","255901044","255901044","2012","250","2330","2020-11-13 14:22:03.972902"
"40","608","MUS-06","255901044","255901044","2012","253","2333","2020-11-13 14:22:03.985064"
"40","608","MUS-06","255901044","255901044","2012","334","2333","2020-11-13 14:22:04.001884"
"40","608","MUS-06","255901044","255901044","2012","348","2333","2020-11-13 14:22:04.017272"
"40","608","MUS-06","255901044","255901044","2012","364","2333","2020-11-13 14:22:04.036565"
"40","608","MUS-06","255901044","255901044","2012","382","2330","2020-11-13 14:22:04.043696"
"40","608","MUS-06","255901044","255901044","2012","395","2330","2020-11-13 14:22:04.054528"
"44","608","PE-01","255901107","255901107","2011","415","2330","2020-11-13 14:22:04.068586"
"44","608","PE-01","255901107","255901107","2011","457","2330","2020-11-13 14:22:04.085797"
"44","608","PE-01","255901107","255901107","2011","458","2333","2020-11-13 14:22:04.182294"
"44","608","PE-01","255901107","255901107","2011","466","2330","2020-11-13 14:22:04.196047"
"44","608","PE-01","255901107","255901107","2011","470","2333","2020-11-13 14:22:04.207831"
"44","608","PE-01","255901107","255901107","2011","473","2333","2020-11-13 14:22:04.214276"
"44","608","PE-01","255901107","255901107","2011","503","2333","2020-11-13 14:22:04.229164"
"44","608","PE-01","255901107","255901107","2011","544","2330","2020-11-13 14:22:04.238743"
"44","608","PE-01","255901107","255901107","2011","557","2333","2020-11-13 14:22:04.254374"
"44","608","PE-01","255901107","255901107","2011","577","2333","2020-11-13 14:22:04.264804"
"44","608","PE-01","255901107","255901107","2011","589","2333","2020-11-13 14:22:04.269568"
"44","608","PE-01","255901107","255901107","2011","658","2333","2020-11-13 14:22:04.283329"
"44","608","PE-01","255901107","255901107","2011","723","2333","2020-11-13 14:22:04.301659"
"44","608","PE-01","255901107","255901107","2011","751","2333","2020-11-13 14:22:04.313122"
"44","608","PE-01","255901107","255901107","2011","755","2330","2020-11-13 14:22:04.318372"
"44","608","PE-01","255901107","255901107","2011","759","2330","2020-11-13 14:22:04.334074"
"44","608","PE-01","255901107","255901107","2011","764","2333","2020-11-13 14:22:04.342955"
"44","608","PE-01","255901107","255901107","2011","775","2333","2020-11-13 14:22:04.349870"
"44","608","PE-01","255901107","255901107","2011","787","2333","2020-11-13 14:22:04.357234"
"44","608","PE-01","255901107","255901107","2011","823","2333","2020-11-13 14:22:04.364113"
"44","608","PE-01","255901107","255901107","2011","834","2333","2020-11-13 14:22:04.371949"
"44","608","PE-01","255901107","255901107","2011","848","2333","2020-11-13 14:22:04.378329"
"44","608","PE-01","255901107","255901107","2011","876","2333","2020-11-13 14:22:04.386507"
"44","608","PE-01","255901107","255901107","2011","884","2333","2020-11-13 14:22:04.392476"
"44","608","PE-01","255901107","255901107","2011","893","2330","2020-11-13 14:22:04.401450"
"44","608","PE-01","255901107","255901107","2011","953","2330","2020-11-13 14:22:04.408659"
"44","608","PE-01","255901107","255901107","2012","8","2333","2020-11-13 14:22:04.424534"
"44","608","PE-01","255901107","255901107","2012","6","2330","2020-11-13 14:22:04.433502"
"44","608","PE-01","255901107","255901107","2012","50","2333","2020-11-13 14:22:04.455398"
"44","608","PE-01","255901107","255901107","2012","70","2330","2020-11-13 14:22:04.462859"
"44","608","PE-01","255901107","255901107","2012","71","2330","2020-11-13 14:22:04.471254"
"44","608","PE-01","255901107","255901107","2012","71","2333","2020-11-13 14:22:04.477174"
"44","608","PE-01","255901107","255901107","2012","80","2333","2020-11-13 14:22:04.492247"
"44","608","PE-01","255901107","255901107","2012","100","2330","2020-11-13 14:22:04.500749"
"44","608","PE-01","255901107","255901107","2012","102","2330","2020-11-13 14:22:04.509062"
"44","608","PE-01","255901107","255901107","2012","133","2330","2020-11-13 14:22:04.523894"
"44","608","PE-01","255901107","255901107","2012","133","2333","2020-11-13 14:22:04.529809"
"44","608","PE-01","255901107","255901107","2012","156","2333","2020-11-13 14:22:04.538552"
"44","608","PE-01","255901107","255901107","2012","205","2333","2020-11-13 14:22:04.552551"
"44","608","PE-01","255901107","255901107","2012","210","2330","2020-11-13 14:22:04.568672"
"44","608","PE-01","255901107","255901107","2012","218","2333","2020-11-13 14:22:05.095982"
"44","608","PE-01","255901107","255901107","2012","235","2333","2020-11-13 14:22:05.112418"
"44","608","PE-01","255901107","255901107","2012","303","2333","2020-11-13 14:22:05.129259"
"44","608","PE-01","255901107","255901107","2012","305","2330","2020-11-13 14:22:05.138902"
"44","608","PE-01","255901107","255901107","2012","337","2330","2020-11-13 14:22:05.158218"
"44","608","PE-01","255901107","255901107","2012","358","2330","2020-11-13 14:22:05.175645"
"44","608","PE-01","255901107","255901107","2012","369","2333","2020-11-13 14:22:05.186706"
"44","608","PE-01","255901107","255901107","2012","398","2333","2020-11-13 14:22:05.192324"
"44","609","PE-01","255901107","255901107","2011","672","2330","2020-11-13 14:22:05.212723"
"44","609","PE-01","255901107","255901107","2012","184","2330","2020-11-13 14:22:05.466843"
"44","609","PE-01","255901107","255901107","2012","260","2333","2020-11-13 14:22:05.481548"
"44","609","PE-01","255901107","255901107","2012","323","2333","2020-11-13 14:22:05.495706"
"44","609","PE-01","255901107","255901107","2012","371","2330","2020-11-13 14:22:05.510859"
"44","609","PE-02","255901107","255901107","2011","472","2330","2020-11-13 14:22:05.525334"
"44","609","PE-02","255901107","255901107","2011","712","2333","2020-11-13 14:22:05.540911"
"44","609","PE-02","255901107","255901107","2012","176","2330","2020-11-13 14:22:05.799711"
"44","608","PE-02","255901107","255901107","2011","405","2333","2020-11-13 14:22:06.056633"
"44","608","PE-02","255901107","255901107","2011","436","2330","2020-11-13 14:22:06.071582"
"44","608","PE-02","255901107","255901107","2011","449","2333","2020-11-13 14:22:06.086537"
"44","608","PE-02","255901107","255901107","2011","472","2333","2020-11-13 14:22:06.097252"
"44","608","PE-02","255901107","255901107","2011","492","2330","2020-11-13 14:22:06.111914"
"44","608","PE-02","255901107","255901107","2011","510","2330","2020-11-13 14:22:06.121127"
"44","608","PE-02","255901107","255901107","2011","516","2333","2020-11-13 14:22:06.139140"
"44","608","PE-02","255901107","255901107","2011","536","2330","2020-11-13 14:22:06.147258"
"44","608","PE-02","255901107","255901107","2011","556","2330","2020-11-13 14:22:06.154904"
"44","608","PE-02","255901107","255901107","2011","576","2333","2020-11-13 14:22:06.173649"
"44","608","PE-02","255901107","255901107","2011","584","2330","2020-11-13 14:22:06.184887"
