assessmentidentifier,assessmentreportingmethoddescriptorid,identificationcode,namespace,studentassessmentidentifier,studentusi,result,resultdatatypetypedescriptorid,createdate
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","Sm07dIvFMhSAmdgHJyycN3BZzNM4GBIceS2KRpSQ","296","0","2011","2020-11-13 14:16:41.618426"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","1","2011","2020-11-13 14:16:41.470525"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","0","2011","2020-11-13 14:16:41.470535"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","0","2011","2020-11-13 14:16:41.470545"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","0","2011","2020-11-13 14:16:41.470555"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","1","2011","2020-11-13 14:16:41.470566"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","0","2011","2020-11-13 14:16:41.470575"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","3","2011","2020-11-13 14:16:41.470584"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","0","2011","2020-11-13 14:16:41.470595"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","3","2011","2020-11-13 14:16:41.488619"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","1","2011","2020-11-13 14:16:41.491896"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","1","2011","2020-11-13 14:16:41.491912"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","1","2011","2020-11-13 14:16:41.491924"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","2","2011","2020-11-13 14:16:41.491934"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","2","2011","2020-11-13 14:16:41.491945"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","2","2011","2020-11-13 14:16:41.491955"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","1","2011","2020-11-13 14:16:41.491965"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","3","2011","2020-11-13 14:16:41.491979"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","1","2011","2020-11-13 14:16:41.491994"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","3","2011","2020-11-13 14:16:41.492008"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","1","2011","2020-11-13 14:16:41.492018"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","2","2011","2020-11-13 14:16:41.513651"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","1","2011","2020-11-13 14:16:41.516372"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","1","2011","2020-11-13 14:16:41.516387"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","1","2011","2020-11-13 14:16:41.516401"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","0","2011","2020-11-13 14:16:41.516411"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","0","2011","2020-11-13 14:16:41.516422"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","1","2011","2020-11-13 14:16:41.516432"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","1","2011","2020-11-13 14:16:41.516441"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","2","2011","2020-11-13 14:16:41.516452"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","0","2011","2020-11-13 14:16:41.516462"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","3","2011","2020-11-13 14:16:41.516473"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","0","2011","2020-11-13 14:16:41.516482"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","3","2011","2020-11-13 14:16:41.558385"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","1","2011","2020-11-13 14:16:41.561625"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","1","2011","2020-11-13 14:16:41.561639"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","1","2011","2020-11-13 14:16:41.561649"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","2","2011","2020-11-13 14:16:41.561660"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","4","2011","2020-11-13 14:16:41.561669"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","2","2011","2020-11-13 14:16:41.561680"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","1","2011","2020-11-13 14:16:41.561690"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","0","2011","2020-11-13 14:16:41.519364"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","5","2011","2020-11-13 14:16:41.519385"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","1","2011","2020-11-13 14:16:41.519408"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","1","2011","2020-11-13 14:16:41.558410"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","0","2011","2020-11-13 14:16:41.561137"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","0","2011","2020-11-13 14:16:41.561155"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","0","2011","2020-11-13 14:16:41.561165"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2","2011","2020-11-13 14:16:41.561175"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","1","2011","2020-11-13 14:16:41.561186"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","0","2011","2020-11-13 14:16:41.561196"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","1","2011","2020-11-13 14:16:41.561207"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","1","2011","2020-11-13 14:16:41.561217"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","1","2011","2020-11-13 14:16:41.561226"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","4","2011","2020-11-13 14:16:41.561238"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","0","2011","2020-11-13 14:16:41.561247"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","1","2011","2020-11-13 14:16:41.602009"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","0","2011","2020-11-13 14:16:41.604604"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","0","2011","2020-11-13 14:16:41.604620"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","1","2011","2020-11-13 14:16:41.604633"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","1","2011","2020-11-13 14:16:41.604643"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","1","2011","2020-11-13 14:16:41.604652"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","0","2011","2020-11-13 14:16:41.604664"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","0","2011","2020-11-13 14:16:41.604673"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","1","2011","2020-11-13 14:16:41.604685"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","0","2011","2020-11-13 14:16:41.604695"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","3","2011","2020-11-13 14:16:41.604705"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","0","2011","2020-11-13 14:16:41.604716"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","1","2011","2020-11-13 14:16:41.648456"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","0","2011","2020-11-13 14:16:41.651092"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","0","2011","2020-11-13 14:16:41.651109"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","1","2011","2020-11-13 14:16:41.651119"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","1","2011","2020-11-13 14:16:41.651130"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","0","2011","2020-11-13 14:16:41.651139"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","0","2011","2020-11-13 14:16:41.651149"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","0","2011","2020-11-13 14:16:41.651160"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","3","2011","2020-11-13 14:16:41.651171"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","0","2011","2020-11-13 14:16:41.651187"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","3","2011","2020-11-13 14:16:41.651199"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","0","2011","2020-11-13 14:16:41.651209"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2","2011","2020-11-13 14:16:41.691680"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","2","2011","2020-11-13 14:16:41.561699"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","1","2011","2020-11-13 14:16:41.561709"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","5","2011","2020-11-13 14:16:41.561718"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","1","2011","2020-11-13 14:16:41.561729"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","1","2011","2020-11-13 14:16:41.601954"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","1","2011","2020-11-13 14:16:41.604610"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","1","2011","2020-11-13 14:16:41.604624"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","1","2011","2020-11-13 14:16:41.604635"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","1","2011","2020-11-13 14:16:41.604646"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","0","2011","2020-11-13 14:16:41.604656"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","0","2011","2020-11-13 14:16:41.604671"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","0","2011","2020-11-13 14:16:41.604681"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","1","2011","2020-11-13 14:16:41.604691"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","0","2011","2020-11-13 14:16:41.604702"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","3","2011","2020-11-13 14:16:41.604712"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","0","2011","2020-11-13 14:16:41.604725"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","1","2011","2020-11-13 14:16:41.659152"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","1","2011","2020-11-13 14:16:41.661781"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","1","2011","2020-11-13 14:16:41.661799"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","1","2011","2020-11-13 14:16:41.661809"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","0","2011","2020-11-13 14:16:41.661821"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","1","2011","2020-11-13 14:16:41.661831"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","0","2011","2020-11-13 14:16:41.661840"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","1","2011","2020-11-13 14:16:41.661852"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","0","2011","2020-11-13 14:16:41.661861"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","0","2011","2020-11-13 14:16:41.661870"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","1","2011","2020-11-13 14:16:41.661881"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","0","2011","2020-11-13 14:16:41.661890"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","UXqTSIKRrsihJURTr4/oOw6CdeWmuJ9CAk6OEsW6","113","3","2011","2020-11-13 14:16:41.702292"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","UXqTSIKRrsihJURTr4/oOw6CdeWmuJ9CAk6OEsW6","113","1","2011","2020-11-13 14:16:41.705202"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","UXqTSIKRrsihJURTr4/oOw6CdeWmuJ9CAk6OEsW6","113","1","2011","2020-11-13 14:16:41.705219"
