courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,attemptedcredits,attemptedcredittypedescriptorid,attemptedcreditconversion,earnedcredits,earnedcredittypedescriptorid,earnedcreditconversion,whentakengradeleveldescriptorid,methodcreditearneddescriptorid,finallettergradeearned,finalnumericgradeearned,courserepeatcodedescriptorid,coursetitle,alternativecoursetitle,alternativecoursecode,externaleducationorganizationid,assigningorganizationidentificationcode,coursecatalogurl,discriminator,createdate,lastmodifieddate,id,changeversion
"608","PE-02","255901107","255901107","2012","58","2333","1.000",,,"1.000",,,"955","1648","B","85.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.465885","2020-11-13 14:22:06.465336","b61ab68b-f2d2-46f6-bb89-672a8fcbc0bd","98677"
"608","PE-02","255901107","255901107","2012","59","2333","1.000",,,"1.000",,,"955","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.475331","2020-11-13 14:22:06.475081","b53c2745-6efa-4098-b82b-dfd94863bcf6","98679"
"608","PE-02","255901107","255901107","2012","109","2330","1.000",,,"1.000",,,"955","1648","A","96.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.481671","2020-11-13 14:22:06.481409","9c6f2b3f-b33d-48fc-8842-67475c8145d4","98681"
"608","PE-02","255901107","255901107","2012","112","2330","1.000",,,"1.000",,,"955","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.493602","2020-11-13 14:22:06.493266","35d38a0e-d920-457e-9004-d1269aa962f0","98684"
"608","PE-02","255901107","255901107","2012","124","2330","1.000",,,"1.000",,,"955","1648","D","62.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.507317","2020-11-13 14:22:06.507124","fcba42ce-b22b-4a22-95d5-a16805287d90","98688"
"608","PE-02","255901107","255901107","2012","131","2333","1.000",,,"1.000",,,"955","1648","C","79.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.522075","2020-11-13 14:22:06.521921","918b9918-ab9c-4c5e-99d0-22d2094e1f70","98692"
"608","PE-02","255901107","255901107","2012","139","2333","1.000",,,"1.000",,,"955","1648","B","87.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.528938","2020-11-13 14:22:06.528779","7ba6c810-a796-4e1d-96f1-9353ee45966a","98694"
"608","PE-02","255901107","255901107","2012","143","2333","1.000",,,"1.000",,,"955","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.536805","2020-11-13 14:22:06.536648","1a389b4a-49d3-4308-b816-4f34321d8ff1","98696"
"608","PE-02","255901107","255901107","2012","159","2330","1.000",,,"1.000",,,"955","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.554015","2020-11-13 14:22:06.553736","c8658746-5e9c-41df-84c5-03f834dd2324","98699"
"608","PE-02","255901107","255901107","2012","174","2330","1.000",,,"1.000",,,"955","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.558400","2020-11-13 14:22:06.558223","ec790bde-0360-48f7-8e5c-fb1043f52a0e","98701"
"608","PE-02","255901107","255901107","2012","202","2330","1.000",,,"1.000",,,"955","1648","D","61.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.572346","2020-11-13 14:22:06.572195","3ada46af-1628-4b57-a343-0cbe82ffab7c","98704"
"608","PE-02","255901107","255901107","2012","282","2333","1.000",,,"1.000",,,"955","1648","D","62.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.589071","2020-11-13 14:22:06.588818","2e9a7377-a316-43de-bd82-f237e1bc293a","98709"
"608","PE-02","255901107","255901107","2012","294","2330","1.000",,,"1.000",,,"955","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.595703","2020-11-13 14:22:06.595495","e5e9cddb-c2e3-4241-a0f7-0edbe352099f","98710"
"608","PE-02","255901107","255901107","2012","307","2330","1.000",,,"1.000",,,"955","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.600876","2020-11-13 14:22:06.600359","bd1ea9d7-77fa-4f8a-abe3-3181256c9504","98712"
"608","PE-02","255901107","255901107","2012","313","2330","1.000",,,"1.000",,,"955","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.611302","2020-11-13 14:22:06.611087","fe5996d9-bdd3-4dd8-9ef9-6ec32895f552","98714"
"608","PE-02","255901107","255901107","2012","346","2330","1.000",,,"1.000",,,"955","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.620928","2020-11-13 14:22:06.620749","5efccd17-e6ce-4d4e-8165-e9ba172994bc","98717"
"608","PE-02","255901107","255901107","2012","346","2333","1.000",,,"1.000",,,"955","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.627729","2020-11-13 14:22:06.627377","525d5871-2e15-4e18-ba9e-d8f6d2bd7220","98719"
"608","PE-03","255901107","255901107","2011","401","2330","1.000",,,"1.000",,,"958","1648","B","81.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.637775","2020-11-13 14:22:06.637432","81d7912b-cbed-45e1-99e6-55a06ea67986","98721"
"608","PE-03","255901107","255901107","2011","423","2330","1.000",,,"1.000",,,"958","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.644119","2020-11-13 14:22:06.643720","cb714a79-c477-4470-9eea-c02d87f8e7c8","98723"
"608","PE-03","255901107","255901107","2011","464","2330","1.000",,,"1.000",,,"958","1648","A","99.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.658190","2020-11-13 14:22:06.658058","254b4df3-35dd-4735-8c04-e9843be0b7eb","98727"
"608","PE-03","255901107","255901107","2011","463","2333","1.000",,,"1.000",,,"958","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.670551","2020-11-13 14:22:06.670140","4e0d29d8-0d25-4451-8781-7c89c7b0ab8a","98730"
"608","PE-03","255901107","255901107","2011","501","2333","1.000",,,"1.000",,,"958","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.686961","2020-11-13 14:22:06.686830","d1d8445f-a1d2-4ccc-bb25-524528ab9384","98734"
"608","PE-03","255901107","255901107","2011","514","2333","1.000",,,"1.000",,,"958","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.695280","2020-11-13 14:22:06.695028","d41eba52-1ec0-4812-a410-2d2f1b8a76f8","98736"
"608","PE-03","255901107","255901107","2011","533","2333","1.000",,,"1.000",,,"958","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.700932","2020-11-13 14:22:06.700695","e50c22dc-8909-4bd9-8560-85c8421852a3","98738"
"608","PE-03","255901107","255901107","2011","548","2333","1.000",,,"1.000",,,"958","1648","B","84.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.712507","2020-11-13 14:22:06.712267","a1b82d55-dc5b-4f99-b94c-ac04b668dae0","98741"
"608","PE-03","255901107","255901107","2011","653","2333","1.000",,,"1.000",,,"958","1648","C","74.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.732303","2020-11-13 14:22:06.732120","6e26be90-92d2-4a4b-81a3-3fef726abefb","98747"
"608","PE-03","255901107","255901107","2011","654","2330","1.000",,,"1.000",,,"958","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.738113","2020-11-13 14:22:06.737553","a5d75fc5-85c7-4ad5-8bb7-71d02b0e76f3","98748"
"608","PE-03","255901107","255901107","2011","664","2333","1.000",,,"1.000",,,"958","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.747061","2020-11-13 14:22:06.746863","94c1eb92-d8cc-4819-896c-db9f01d2272e","98751"
"608","PE-03","255901107","255901107","2011","665","2330","1.000",,,"1.000",,,"958","1648","D","66.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.751739","2020-11-13 14:22:06.750856","42abcf13-bd9e-408b-9e81-47c4f7726b68","98752"
"608","PE-03","255901107","255901107","2011","713","2330","1.000",,,"1.000",,,"958","1648","C","71.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.760359","2020-11-13 14:22:06.760191","4ccf99f1-225b-4f08-9c94-6a2505b128c4","98755"
"608","PE-03","255901107","255901107","2011","714","2330","1.000",,,"1.000",,,"958","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.766803","2020-11-13 14:22:06.766494","0e43f0bb-f5eb-4b0d-a2b2-a22c702416aa","98757"
"608","PE-03","255901107","255901107","2011","716","2333","1.000",,,"1.000",,,"958","1648","C","74.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.777394","2020-11-13 14:22:06.777223","7201c304-16a9-454b-90b6-8b44cdedd486","98760"
"608","PE-03","255901107","255901107","2011","744","2333","1.000",,,"1.000",,,"958","1648","D","61.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.783793","2020-11-13 14:22:06.783523","bb3ecb1d-e0b7-47b1-a886-e556f14bba39","98762"
"608","PE-03","255901107","255901107","2011","779","2333","1.000",,,"1.000",,,"958","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.797523","2020-11-13 14:22:06.797277","f5f1a78c-5da3-4227-b47f-5bbf6786eb4a","98766"
"608","PE-03","255901107","255901107","2011","797","2330","1.000",,,"1.000",,,"958","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.804937","2020-11-13 14:22:06.804311","1f1cbe79-79fc-4670-bbb4-25c7f39233e9","98767"
"608","PE-03","255901107","255901107","2011","810","2333","1.000",,,"1.000",,,"958","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.813466","2020-11-13 14:22:06.813334","88846c35-4d71-4fda-9b88-eae860e8583a","98770"
"608","PE-03","255901107","255901107","2011","816","2333","1.000",,,"1.000",,,"958","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.827285","2020-11-13 14:22:06.827148","54b3eacb-2034-4ef1-9691-9feb4fec5e1a","98774"
"608","PE-03","255901107","255901107","2011","840","2333","1.000",,,"1.000",,,"958","1648","C","74.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.834491","2020-11-13 14:22:06.834363","eef839b9-d226-455d-98cf-b3daceeebb09","98776"
"608","PE-03","255901107","255901107","2011","883","2333","1.000",,,"1.000",,,"958","1648","D","68.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.860903","2020-11-13 14:22:06.860750","f5418963-be6c-4eae-b842-85f5ae054275","98780"
"608","PE-03","255901107","255901107","2011","888","2330","1.000",,,"1.000",,,"958","1648","D","66.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.873413","2020-11-13 14:22:06.873264","06f7cc4e-ea7b-4754-b51d-4a5b1e6ee52e","98783"
"608","PE-03","255901107","255901107","2011","909","2333","1.000",,,"1.000",,,"958","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.889498","2020-11-13 14:22:06.889329","b3628468-5a9e-480b-8344-7e46542f5937","98787"
"608","PE-03","255901107","255901107","2011","942","2333","1.000",,,"1.000",,,"958","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.906293","2020-11-13 14:22:06.905972","9abe5ffd-3f30-4897-8833-e757c78dad84","98792"
"608","PE-02","255901107","255901107","2012","116","2330","1.000",,,"1.000",,,"955","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.496596","2020-11-13 14:22:06.496458","45851970-8ea5-4743-9ee9-c5dc5a0d1d8e","98685"
"608","PE-02","255901107","255901107","2012","124","2333","1.000",,,"1.000",,,"955","1648","D","60.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.510231","2020-11-13 14:22:06.510080","2b995397-6a23-48b4-bc12-db7c45424857","98689"
"608","PE-02","255901107","255901107","2012","131","2330","1.000",,,"1.000",,,"955","1648","A","96.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.521429","2020-11-13 14:22:06.521226","8d3a311f-68ed-4466-bfbd-1a02eaf12a2a","98691"
"608","PE-02","255901107","255901107","2012","237","2330","1.000",,,"1.000",,,"955","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.572694","2020-11-13 14:22:06.572545","ffb1faaf-cdd7-4597-aabf-6dc9c06f3510","98705"
"608","PE-02","255901107","255901107","2012","313","2333","1.000",,,"1.000",,,"955","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.612784","2020-11-13 14:22:06.612538","d967468d-5fbc-49f5-a0e8-097cdfb6d168","98715"
"608","PE-03","255901107","255901107","2011","462","2330","1.000",,,"1.000",,,"958","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.654246","2020-11-13 14:22:06.653193","b1d0f141-c9fa-476e-b7a3-e18909ba5175","98725"
"608","PE-03","255901107","255901107","2011","469","2330","1.000",,,"1.000",,,"958","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.671930","2020-11-13 14:22:06.671785","88275630-c47d-4b02-ab2c-5036386eb48c","98731"
"608","PE-03","255901107","255901107","2011","509","2330","1.000",,,"1.000",,,"958","1648","C","71.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.687264","2020-11-13 14:22:06.687119","eb6e07d0-144f-43d4-be16-c20a7cd4fbb4","98735"
"608","PE-03","255901107","255901107","2011","537","2330","1.000",,,"1.000",,,"958","1648","D","62.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.701507","2020-11-13 14:22:06.701253","9de02391-a18e-4355-b642-e487038ac2c1","98739"
"608","PE-03","255901107","255901107","2011","566","2330","1.000",,,"1.000",,,"958","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.715404","2020-11-13 14:22:06.715271","da889812-de39-49d9-addb-5cc2ac290be6","98743"
"608","PE-03","255901107","255901107","2011","594","2333","1.000",,,"1.000",,,"958","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.725732","2020-11-13 14:22:06.725591","719b191c-17ca-4087-9c49-7a09b1515948","98745"
"608","PE-03","255901107","255901107","2011","654","2333","1.000",,,"1.000",,,"958","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.739131","2020-11-13 14:22:06.738984","fe748b91-4f5e-48f8-aa67-056cc145e521","98749"
"608","PE-03","255901107","255901107","2011","701","2330","1.000",,,"1.000",,,"958","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.752524","2020-11-13 14:22:06.752395","3c47fb98-b0d8-4710-a61d-63d786806467","98753"
"608","PE-03","255901107","255901107","2011","771","2333","1.000",,,"1.000",,,"958","1648","D","60.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.790223","2020-11-13 14:22:06.790091","6959cc2a-8be9-4ca2-92e3-2371e1af047d","98764"
"608","PE-03","255901107","255901107","2011","813","2333","1.000",,,"1.000",,,"958","1648","B","88.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.821107","2020-11-13 14:22:06.820974","1b2463cd-46d4-4ccd-a97a-c32ad0d4ea13","98772"
"608","PE-03","255901107","255901107","2011","883","2330","1.000",,,"1.000",,,"958","1648","C","76.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.860065","2020-11-13 14:22:06.859896","9f9c6af3-a225-496d-b267-1cf2a5dd9704","98779"
"608","PE-03","255901107","255901107","2011","891","2330","1.000",,,"1.000",,,"958","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.875415","2020-11-13 14:22:06.875270","a7c07946-5a1c-450e-9a6e-824eb63b02bb","98784"
"608","PE-03","255901107","255901107","2011","921","2333","1.000",,,"1.000",,,"958","1648","B","85.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.889996","2020-11-13 14:22:06.889774","96fa8dca-1c73-4ac2-843b-a57b9d707acf","98788"
"608","PE-03","255901107","255901107","2011","942","2330","1.000",,,"1.000",,,"958","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.905436","2020-11-13 14:22:06.905268","76269370-7b17-4f62-84ae-c9b7ab6c32ab","98790"
"608","PE-03","255901107","255901107","2011","950","2333","1.000",,,"1.000",,,"958","1648","A","100.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.922271","2020-11-13 14:22:06.922121","ba2c987f-c62c-4b9b-a66f-4a03cc95820e","98796"
"608","PE-03","255901107","255901107","2012","13","2330","1.000",,,"1.000",,,"958","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.939230","2020-11-13 14:22:06.939018","2a17ef19-4911-4a68-ba19-84a24c64a2e0","98799"
"608","PE-03","255901107","255901107","2012","25","2330","1.000",,,"1.000",,,"958","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.948620","2020-11-13 14:22:06.948428","a9a3f5ea-718b-4113-8de7-d475542dcfa6","98801"
"608","PE-03","255901107","255901107","2012","82","2333","1.000",,,"1.000",,,"958","1648","C","78.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.980035","2020-11-13 14:22:06.979891","b3af7264-7031-4207-bb05-7e18544c345f","98810"
"608","PE-03","255901107","255901107","2012","91","2330","1.000",,,"1.000",,,"958","1648","B","85.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.991812","2020-11-13 14:22:06.991664","31d9cf58-b331-44e9-a493-63395056f96d","98813"
"608","PE-03","255901107","255901107","2012","111","2330","1.000",,,"1.000",,,"958","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.998859","2020-11-13 14:22:06.998676","6844ff6a-3c55-4090-bad3-e0b229eccf63","98815"
"608","PE-03","255901107","255901107","2012","161","2333","1.000",,,"1.000",,,"958","1648","A","99.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.036544","2020-11-13 14:22:07.036399","94088194-fd0f-40a7-a82d-89bfa5cc6dee","98825"
"608","PE-03","255901107","255901107","2012","197","2333","1.000",,,"1.000",,,"958","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.052805","2020-11-13 14:22:07.052493","36c4e08b-a7eb-403b-86d4-bf61446d2276","98828"
"608","PE-03","255901107","255901107","2012","200","2333","1.000",,,"1.000",,,"958","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.060610","2020-11-13 14:22:07.060378","852b44a8-c93e-4679-8f5d-0a3a84379137","98830"
"608","PE-03","255901107","255901107","2012","212","2330","1.000",,,"1.000",,,"958","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.071595","2020-11-13 14:22:07.071440","960b8d26-e2cb-41b2-a69f-ca512258c9d0","98833"
"608","PE-03","255901107","255901107","2012","274","2330","1.000",,,"1.000",,,"958","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.101921","2020-11-13 14:22:07.101330","b8f0173e-ec26-4e35-82a8-a18211cf6c19","98841"
"608","PE-03","255901107","255901107","2012","310","2330","1.000",,,"1.000",,,"958","1648","A","96.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.117151","2020-11-13 14:22:07.116834","0a931be7-6cd5-46bd-babd-a4f13e4f8c21","98845"
"608","PE-03","255901107","255901107","2012","319","2333","1.000",,,"1.000",,,"958","1648","D","60.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.129225","2020-11-13 14:22:07.129072","4a98a466-79d8-4a0a-8900-6ce012d8c346","98848"
"608","PE-03","255901107","255901107","2012","338","2333","1.000",,,"1.000",,,"958","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.136773","2020-11-13 14:22:07.136574","e10368e0-a2e7-440e-9518-3cbb9c5d082b","98850"
"609","PE-03","255901107","255901107","2011","517","2330","1.000",,,"0.500",,,"958","1648","F","32.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.156359","2020-11-13 14:22:07.156168","4d42842f-fdf1-4d9f-9759-aaa44bb536e5","98855"
"609","PE-03","255901107","255901107","2011","665","2333","1.000",,,"0.500",,,"958","1648","F","49.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.169103","2020-11-13 14:22:07.168693","fcb69103-efdf-495f-835d-94ae1fa0bcae","98858"
"609","PE-03","255901107","255901107","2011","933","2333","1.000",,,"0.500",,,"958","1648","F","31.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.175066","2020-11-13 14:22:07.174435","8fe38a39-6b7c-4643-badb-2473275890fc","98860"
"609","PE-03","255901107","255901107","2012","11","2330","1.000",,,"0.500",,,"958","1648","F","34.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.186374","2020-11-13 14:22:07.186225","5ff7414f-abda-4089-82d1-a0e8e3373c5f","98863"
"609","PE-03","255901107","255901107","2012","57","2330","1.000",,,"0.500",,,"958","1648","F","35.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.197340","2020-11-13 14:22:07.197088","52963b8e-e611-4fab-bb7e-3cf1b3989b1b","98865"
"609","PE-03","255901107","255901107","2012","132","2333","1.000",,,"0.500",,,"958","1648","F","53.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.212246","2020-11-13 14:22:07.212089","e42e4ed8-7ef5-43b9-b301-174a58b3a4c8","98869"
"609","PE-03","255901107","255901107","2012","178","2333","1.000",,,"0.500",,,"958","1648","F","36.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.223572","2020-11-13 14:22:07.223416","5b17d010-b30e-40b1-aefa-042d7f7e2977","98872"
"609","PE-03","255901107","255901107","2012","255","2333","1.000",,,"0.500",,,"958","1648","F","35.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.230374","2020-11-13 14:22:07.229944","99ad4fff-af79-4f90-bf4a-86ec9177ad38","98874"
"609","PE-04","255901107","255901107","2011","414","2330","1.000",,,"0.500",,,"945","1648","F","37.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.487628","2020-11-13 14:22:07.487442","46e1ec60-57b4-4071-9c29-d5de427b0342","98880"
"609","PE-04","255901107","255901107","2011","480","2333","1.000",,,"0.500",,,"945","1648","F","45.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:07.502625","2020-11-13 14:22:07.502385","3e45f5fd-4414-4454-937d-b60bd748c178","98882"
"608","PE-03","255901107","255901107","2011","463","2330","1.000",,,"1.000",,,"958","1648","B","86.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.669061","2020-11-13 14:22:06.668288","0335b78d-b2b4-4d74-a200-ff791a33a068","98729"
"608","PE-03","255901107","255901107","2011","469","2333","1.000",,,"1.000",,,"958","1648","B","87.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.680790","2020-11-13 14:22:06.680624","d258ce63-8905-491e-810b-a78348cdac42","98732"
"608","PE-03","255901107","255901107","2011","501","2330","1.000",,,"1.000",,,"958","1648","A","92.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.686261","2020-11-13 14:22:06.685489","22931f86-e466-4213-acf0-3c7a740b63f7","98733"
"608","PE-03","255901107","255901107","2011","517","2333","1.000",,,"1.000",,,"958","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.699595","2020-11-13 14:22:06.699356","5f4d2a05-6c9c-49a4-b1a2-e396af6007ec","98737"
"608","PE-03","255901107","255901107","2011","537","2333","1.000",,,"1.000",,,"958","1648","B","84.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.710148","2020-11-13 14:22:06.709805","dea73dbe-5816-4085-9ff8-7dcddf0f8fb0","98740"
"608","PE-03","255901107","255901107","2011","566","2333","1.000",,,"1.000",,,"958","1648","C","76.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.715333","2020-11-13 14:22:06.715048","d237fd5b-0d7d-4cad-b989-a46153e9c12e","98742"
"608","PE-03","255901107","255901107","2011","594","2330","1.000",,,"1.000",,,"958","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.724183","2020-11-13 14:22:06.724031","72147f65-8e83-4281-9d2c-9c1b32ae7916","98744"
"608","PE-03","255901107","255901107","2011","664","2330","1.000",,,"1.000",,,"958","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.741447","2020-11-13 14:22:06.741298","8346b702-a547-41f4-b2f3-2c52f4bc4caf","98750"
"608","PE-03","255901107","255901107","2011","713","2333","1.000",,,"1.000",,,"958","1648","C","79.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.764406","2020-11-13 14:22:06.764218","24217fe8-85e1-4b4f-82f4-70728c79b74f","98756"
"608","PE-03","255901107","255901107","2011","714","2333","1.000",,,"1.000",,,"958","1648","C","77.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:06.769196","2020-11-13 14:22:06.768954","e70101a0-7fd6-414c-964b-f428de544cb0","98758"
