assessmentidentifier,identificationcode,namespace,assessmentitemcategorydescriptorid,maxrawscore,itemtext,correctresponse,expectedtimeassessed,nomenclature,assessmentitemuri,discriminator,createdate,lastmodifieddate,id,changeversion
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279451","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.907387","2020-11-13 14:16:17.906900","438832d8-efd6-49eb-9b37-6462fcc26e10","13526"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900331","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.912698","2020-11-13 14:16:17.912588","96e15c84-c078-4978-9c3a-b1c1e4017ad0","13529"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900334","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.921012","2020-11-13 14:16:17.920857","b70174ff-8bd1-4f67-98d9-ddded1654f65","13532"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900337","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.928003","2020-11-13 14:16:17.927904","0fbdf5a5-ce6e-4d41-a97b-8a3778987da0","13535"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:18.179062","2020-11-13 14:16:18.178770","d0bcc7a6-e604-4653-bf36-67a4b8893374","13540"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1417","uri://ed-fi.org/Assessment/Assessment.xml","168","1.50000","Which expressions are equivalent to -3-(7.5+4)?",,,,,"NULL","2020-11-13 14:16:18.189667","2020-11-13 14:16:18.189499","fea04a33-a9dd-4691-ba70-f6f7c568f636","13545"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1418","uri://ed-fi.org/Assessment/Assessment.xml","165","1.00000","Which equation is true?",,,,,"NULL","2020-11-13 14:16:18.195222","2020-11-13 14:16:18.194950","7af61e36-a6e3-40e9-bc00-08122acb1c1a","13546"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1420","uri://ed-fi.org/Assessment/Assessment.xml","165","1.00000","The length of a track around a field is 1/4 miles. You jog 3 1/2 times around the track. How far do you jog?",,,,,"NULL","2020-11-13 14:16:18.201213","2020-11-13 14:16:18.201062","9abd738b-d030-4a18-aa1e-0ba73b5251ff","13549"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1423","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","How many seconds are in 2 hours and 2 minutes?",,,,,"NULL","2020-11-13 14:16:18.206842","2020-11-13 14:16:18.206592","9f58ce30-8558-4d95-a1e5-e4df7cf3798b","13551"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1426","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Simplify -(6/15) + (10/22)",,,,,"NULL","2020-11-13 14:16:18.216288","2020-11-13 14:16:18.216139","3629ac73-3bc8-4afc-91cc-54f4aa10fb60","13554"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1429","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Ariana is playing a game. For each of her turns, she rolls a number cube labeled with the numbers 1 through 6. She also spins the spinner shown, divided equally into three parts labelled 1, 2, and 3. To win the game Ariana needs to roll a 3 and spin a 3 on her next turn. What is the probability that Ariana will win the game on her next turn?",,,,,"NULL","2020-11-13 14:16:18.220161","2020-11-13 14:16:18.220051","cfc68aef-8b56-4187-807c-4b85d89fc8b2","13557"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1430","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","What is the greatest common factor for 12 and 30?",,,,,"NULL","2020-11-13 14:16:18.225052","2020-11-13 14:16:18.224819","eaea4d56-172b-4533-b027-865824cd3c6b","13558"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1435","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Solve 2 1/2 + 1 1/6",,,,,"NULL","2020-11-13 14:16:18.234894","2020-11-13 14:16:18.234700","b494b024-72d1-4dcc-b8f6-c1a8ee150908","13563"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1438","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Last year Jan had 25 model airplanes in her collection. This year she has 32% more model airplanes. Jan then gave her brother 6 model airplanes to start a collection. How many model airplanes does Jan have after she gave 6 to her brother?",,,,,"NULL","2020-11-13 14:16:18.244387","2020-11-13 14:16:18.244162","5062c30e-fd73-419e-93c0-7294cd8cda23","13566"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1440","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","The scale on a map shows that 5 centimeters = 2 kilometers. What number of centimeters on the map represents an actual distance of 5 kilometers?",,,,,"NULL","2020-11-13 14:16:18.248279","2020-11-13 14:16:18.248166","b826401b-f368-4b7e-9a66-68bca9eff00b","13569"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1419","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Round 7.49362 to the nearest thousandth.",,,,,"NULL","2020-11-13 14:16:18.198392","2020-11-13 14:16:18.198193","f1ec2e1f-243b-4823-9006-1113514b8bc7","13547"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1424","uri://ed-fi.org/Assessment/Assessment.xml","165","1.00000","Use the diagram provided to answer the question. Which shape best represents the 2-dimensional shape formed by the slice made by the plane through the vertices of the cube shown?",,,,,"NULL","2020-11-13 14:16:18.207867","2020-11-13 14:16:18.207693","e8795ab6-2079-4332-b8a4-b7502f401fb2","13552"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1428","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Solve (3/4)/(3/2)",,,,,"NULL","2020-11-13 14:16:18.217173","2020-11-13 14:16:18.217046","dbf9c71f-fa06-44d7-8257-8aac74e4581b","13555"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1432","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","In Ms. Morales’s class, the ratio of boys to girls is 3:7. The class sizes at Ms. Morales’s school range from 22 to 34 students per class. What is the total number of students in Ms. Morales’s class?",,,,,"NULL","2020-11-13 14:16:18.228864","2020-11-13 14:16:18.228666","1015b1d5-509f-425e-b599-28e9d964fd11","13561"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1434","uri://ed-fi.org/Assessment/Assessment.xml","165","1.00000","Angles F and G are complementary angles. Angles G and H are supplementary angles. The degree measure of each angle is a whole number. What is the smallest possible measure of angle H?",,,,,"NULL","2020-11-13 14:16:18.234886","2020-11-13 14:16:18.234686","7e7b70a9-cce2-4c72-be57-c947db201600","13562"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1439","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Megan uses 2/3 cup of almonds to make 4 cups of trail mix. Using this same proportion, how many cups of almonds would Megan need to make 9 cups of trail mix?",,,,,"NULL","2020-11-13 14:16:18.244616","2020-11-13 14:16:18.244480","4466f632-b268-4606-806b-5d379a61e71f","13567"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1425","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Vincent bought a 25-pound bag of rice. He cooked 6.25 pounds of the rice. He stored the rest of the rice in 3 3/4-pound portions. What is the maximum number of 3 3/4-pound portions he stored?",,,,,"NULL","2020-11-13 14:16:18.211375","2020-11-13 14:16:18.211237","12f2c45e-c2ac-4510-be2b-bb0dd55065f6","13553"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1431","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Solve 1 3/4 + 1 3/4",,,,,"NULL","2020-11-13 14:16:18.225873","2020-11-13 14:16:18.225735","023c09c9-564b-40f9-a19f-2f73300e03b5","13559"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1436","uri://ed-fi.org/Assessment/Assessment.xml","165","1.00000","In a game, Janeesa started with 0 points. She then earned 50 points, lost 80 points, and earned 10 points. Which number line shows Janeesa’s ending score in the game?",,,,,"NULL","2020-11-13 14:16:18.237938","2020-11-13 14:16:18.237673","24571c54-3f70-4d9e-a270-45fc78a33ffb","13564"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1441","uri://ed-fi.org/Assessment/Assessment.xml","165","1.00000","Victoria folded 56 paper cranes in 6 hours. Daimon folded paper cranes at the same rate as Victoria. Which graph could model the rate at which Daimon folded paper cranes?",,,,,"NULL","2020-11-13 14:16:18.247712","2020-11-13 14:16:18.247533","d53dc239-76e7-4d73-9842-8691a087b630","13568"
