begindate,gradetypedescriptorid,gradingperioddescriptorid,gradingperiodschoolyear,gradingperiodsequence,learningstandardid,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,lettergradeearned,numericgradeearned,diagnosticstatement,performancebaseconversiondescriptorid,createdate
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","197",,"41.00",,,"2020-11-13 14:19:36.935292"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","200",,"86.00",,,"2020-11-13 14:19:36.940712"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","230",,"99.00",,,"2020-11-13 14:19:36.950391"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","258",,"30.00",,,"2020-11-13 14:19:36.958828"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","284",,"99.00",,,"2020-11-13 14:19:36.971972"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","319",,"70.00",,,"2020-11-13 14:19:36.986683"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","380",,"98.00",,,"2020-11-13 14:19:37.000311"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","462",,"89.00",,,"2020-11-13 14:19:37.007702"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","463",,"73.00",,,"2020-11-13 14:19:37.017032"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","501",,"89.00",,,"2020-11-13 14:19:37.026705"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","509",,"49.00",,,"2020-11-13 14:19:37.032464"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","533",,"80.00",,,"2020-11-13 14:19:37.042841"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","548",,"45.00",,,"2020-11-13 14:19:37.049520"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","594",,"31.00",,,"2020-11-13 14:19:37.059276"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","664",,"84.00",,,"2020-11-13 14:19:37.065254"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","665",,"96.00",,,"2020-11-13 14:19:37.075770"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","714",,"87.00",,,"2020-11-13 14:19:37.082153"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","779",,"80.00",,,"2020-11-13 14:19:37.098256"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","797",,"66.00",,,"2020-11-13 14:19:37.107241"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","816",,"78.00",,,"2020-11-13 14:19:37.116363"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","869",,"73.00",,,"2020-11-13 14:19:37.123185"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","885",,"80.00",,,"2020-11-13 14:19:37.142376"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","921",,"32.00",,,"2020-11-13 14:19:37.156223"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","945",,"82.00",,,"2020-11-13 14:19:37.170752"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","480",,"96.00",,,"2020-11-13 14:19:37.185873"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","490",,"65.00",,,"2020-11-13 14:19:37.198869"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","596",,"45.00",,,"2020-11-13 14:19:37.216961"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","616",,"90.00",,,"2020-11-13 14:19:37.230516"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","648",,"73.00",,,"2020-11-13 14:19:37.235867"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","659",,"65.00",,,"2020-11-13 14:19:37.245009"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","37",,"61.00",,,"2020-11-13 14:19:37.251421"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","103",,"77.00",,,"2020-11-13 14:19:37.266226"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","145",,"75.00",,,"2020-11-13 14:19:37.281184"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","166",,"85.00",,,"2020-11-13 14:19:37.288957"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","185",,"98.00",,,"2020-11-13 14:19:37.298306"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","194",,"63.00",,,"2020-11-13 14:19:37.304807"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","201",,"77.00",,,"2020-11-13 14:19:37.313804"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","228",,"66.00",,,"2020-11-13 14:19:37.319016"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","266",,"94.00",,,"2020-11-13 14:19:37.329507"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","308",,"64.00",,,"2020-11-13 14:19:37.336456"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","325",,"40.00",,,"2020-11-13 14:19:37.348910"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","333",,"80.00",,,"2020-11-13 14:19:37.362176"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","360",,"98.00",,,"2020-11-13 14:19:37.370544"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","399",,"80.00",,,"2020-11-13 14:19:37.376036"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","416",,"72.00",,,"2020-11-13 14:19:37.388311"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","693",,"75.00",,,"2020-11-13 14:19:37.402718"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","731",,"50.00",,,"2020-11-13 14:19:37.414924"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","795",,"77.00",,,"2020-11-13 14:19:37.423726"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","827",,"99.00",,,"2020-11-13 14:19:37.428918"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","865",,"79.00",,,"2020-11-13 14:19:37.442952"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","907",,"32.00",,,"2020-11-13 14:19:37.453360"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","927",,"81.00",,,"2020-11-13 14:19:37.459875"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","287",,"56.00",,,"2020-11-13 14:19:36.973728"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","310",,"97.00",,,"2020-11-13 14:19:36.983185"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","365",,"66.00",,,"2020-11-13 14:19:36.988562"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0312011","2010-2011 Fall Semester","401",,"65.00",,,"2020-11-13 14:19:37.000457"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","464",,"62.00",,,"2020-11-13 14:19:37.016808"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","517",,"30.00",,,"2020-11-13 14:19:37.034793"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","537",,"72.00",,,"2020-11-13 14:19:37.049474"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","653",,"95.00",,,"2020-11-13 14:19:37.065676"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0312011","2010-2011 Fall Semester","701",,"62.00",,,"2020-11-13 14:19:37.080681"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","771",,"90.00",,,"2020-11-13 14:19:37.095650"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","810",,"99.00",,,"2020-11-13 14:19:37.109766"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","840",,"41.00",,,"2020-11-13 14:19:37.122630"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","888",,"70.00",,,"2020-11-13 14:19:37.142746"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","941",,"61.00",,,"2020-11-13 14:19:37.157225"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","444",,"97.00",,,"2020-11-13 14:19:37.171746"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","455",,"92.00",,,"2020-11-13 14:19:37.185305"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","511",,"95.00",,,"2020-11-13 14:19:37.199230"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","549",,"60.00",,,"2020-11-13 14:19:37.216982"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","33",,"84.00",,,"2020-11-13 14:19:37.246536"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","39",,"91.00",,,"2020-11-13 14:19:37.259592"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","119",,"62.00",,,"2020-11-13 14:19:37.273980"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","169",,"91.00",,,"2020-11-13 14:19:37.289152"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","198",,"67.00",,,"2020-11-13 14:19:37.305240"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","259",,"81.00",,,"2020-11-13 14:19:37.320649"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","277",,"91.00",,,"2020-11-13 14:19:37.334232"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","327",,"62.00",,,"2020-11-13 14:19:37.348760"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","330",,"65.00",,,"2020-11-13 14:19:37.359882"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","411",,"98.00",,,"2020-11-13 14:19:37.377981"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","414",,"83.00",,,"2020-11-13 14:19:37.385580"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","429",,"85.00",,,"2020-11-13 14:19:37.392706"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","690",,"95.00",,,"2020-11-13 14:19:37.400258"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","705",,"33.00",,,"2020-11-13 14:19:37.408198"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","757",,"48.00",,,"2020-11-13 14:19:37.417413"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","835",,"67.00",,,"2020-11-13 14:19:37.429815"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","861",,"73.00",,,"2020-11-13 14:19:37.438781"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","868",,"94.00",,,"2020-11-13 14:19:37.444221"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","910",,"84.00",,,"2020-11-13 14:19:37.457894"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","946",,"73.00",,,"2020-11-13 14:19:37.471307"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","52",,"70.00",,,"2020-11-13 14:19:37.477064"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","97",,"89.00",,,"2020-11-13 14:19:37.490617"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","151",,"80.00",,,"2020-11-13 14:19:37.504497"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","162",,"78.00",,,"2020-11-13 14:19:37.516490"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","183",,"87.00",,,"2020-11-13 14:19:37.533450"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","281",,"100.00",,,"2020-11-13 14:19:37.550659"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","336",,"91.00",,,"2020-11-13 14:19:37.565458"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","391",,"49.00",,,"2020-11-13 14:19:37.604703"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","471",,"71.00",,,"2020-11-13 14:19:37.617438"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","541",,"96.00",,,"2020-11-13 14:19:37.623257"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","561",,"32.00",,,"2020-11-13 14:19:37.634900"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","634",,"59.00",,,"2020-11-13 14:19:37.641922"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","640",,"66.00",,,"2020-11-13 14:19:37.650392"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","722",,"98.00",,,"2020-11-13 14:19:37.657858"
"2010-08-23","966","988","2011","3","112.14.5.D","SCI-03","255901107","2011","25590110704Trad204SCI0312011","2010-2011 Fall Semester","950",,"96.00",,,"2020-11-13 14:19:37.171952"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","479",,"82.00",,,"2020-11-13 14:19:37.185343"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","527",,"69.00",,,"2020-11-13 14:19:37.201455"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","604",,"100.00",,,"2020-11-13 14:19:37.217304"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","622",,"77.00",,,"2020-11-13 14:19:37.232070"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0412011","2010-2011 Fall Semester","669",,"100.00",,,"2020-11-13 14:19:37.246612"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","56",,"63.00",,,"2020-11-13 14:19:37.262428"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","122",,"62.00",,,"2020-11-13 14:19:37.275498"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","173",,"82.00",,,"2020-11-13 14:19:37.291125"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","192",,"76.00",,,"2020-11-13 14:19:37.304168"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad205SCI0412011","2010-2011 Fall Semester","245",,"96.00",,,"2020-11-13 14:19:37.320223"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","278",,"90.00",,,"2020-11-13 14:19:37.334677"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","311",,"68.00",,,"2020-11-13 14:19:37.345237"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","329",,"76.00",,,"2020-11-13 14:19:37.354815"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","345",,"93.00",,,"2020-11-13 14:19:37.364400"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","389",,"80.00",,,"2020-11-13 14:19:37.374736"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad206SCI0412011","2010-2011 Fall Semester","417",,"67.00",,,"2020-11-13 14:19:37.390031"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","694",,"75.00",,,"2020-11-13 14:19:37.404206"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","752",,"89.00",,,"2020-11-13 14:19:37.416647"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","842",,"46.00",,,"2020-11-13 14:19:37.431397"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","872",,"54.00",,,"2020-11-13 14:19:37.444937"
"2010-08-23","966","988","2011","3","112.15.7.B","SCI-04","255901107","2011","25590110705Trad208SCI0412011","2010-2011 Fall Semester","922",,"89.00",,,"2020-11-13 14:19:37.458424"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","17",,"89.00",,,"2020-11-13 14:19:37.474632"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","65",,"69.00",,,"2020-11-13 14:19:37.490778"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","138",,"96.00",,,"2020-11-13 14:19:37.500377"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","171",,"66.00",,,"2020-11-13 14:19:37.516746"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","203",,"86.00",,,"2020-11-13 14:19:37.532881"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","271",,"62.00",,,"2020-11-13 14:19:37.550185"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","312",,"64.00",,,"2020-11-13 14:19:37.562759"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","362",,"73.00",,,"2020-11-13 14:19:37.588045"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0512011","2010-2011 Fall Semester","383",,"95.00",,,"2020-11-13 14:19:37.604089"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","732",,"43.00",,,"2020-11-13 14:19:37.670199"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","745",,"69.00",,,"2020-11-13 14:19:37.682280"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","798",,"52.00",,,"2020-11-13 14:19:37.699680"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","837",,"97.00",,,"2020-11-13 14:19:37.725315"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","852",,"80.00",,,"2020-11-13 14:19:37.742225"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","860",,"63.00",,,"2020-11-13 14:19:37.759485"
"2010-08-23","966","988","2011","3","112.16.2.A","SCI-05","255901107","2011","25590110706Trad303SCI0512011","2010-2011 Fall Semester","899",,"92.00",,,"2020-11-13 14:19:37.775881"
"2010-08-23","966","988","2011","3","112.18.5.A","SCI-06","255901044","2011","25590104403Trad212SCI0612011","2010-2011 Fall Semester","7",,"77.00",,,"2020-11-13 14:19:37.792477"
"2010-08-23","966","988","2011","3","112.18.5.A","SCI-06","255901044","2011","25590104403Trad212SCI0612011","2010-2011 Fall Semester","75",,"66.00",,,"2020-11-13 14:19:37.820053"
"2010-08-23","966","988","2011","3","112.18.5.A","SCI-06","255901044","2011","25590104403Trad212SCI0612011","2010-2011 Fall Semester","101",,"94.00",,,"2020-11-13 14:19:37.833246"
"2010-08-23","966","988","2011","3","112.18.5.A","SCI-06","255901044","2011","25590104403Trad212SCI0612011","2010-2011 Fall Semester","240",,"74.00",,,"2020-11-13 14:19:37.863832"
"2010-08-23","966","988","2011","3","112.18.5.A","SCI-06","255901044","2011","25590104403Trad212SCI0612011","2010-2011 Fall Semester","250",,"96.00",,,"2020-11-13 14:19:37.870710"
