educationorganizationid,schoolyear,studentusi,termdescriptorid,cumulativeearnedcredits,cumulativeearnedcredittypedescriptorid,cumulativeearnedcreditconversion,cumulativeattemptedcredits,cumulativeattemptedcredittypedescriptorid,cumulativeattemptedcreditconversion,cumulativegradepointsearned,cumulativegradepointaverage,gradevaluequalifier,projectedgraduationdate,sessionearnedcredits,sessionearnedcredittypedescriptorid,sessionearnedcreditconversion,sessionattemptedcredits,sessionattemptedcredittypedescriptorid,sessionattemptedcreditconversion,sessiongradepointsearned,sessiongradepointaverage,discriminator,createdate,lastmodifieddate,id,changeversion
"255901107","2012","259","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.021848","2020-11-13 14:21:19.021443","44d8c4b9-25bf-457b-b5ef-9205390dbfb8","89356"
"255901107","2012","267","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.028803","2020-11-13 14:21:19.028622","1a24e2d9-f17b-4796-a75c-ac39f09fe835","89358"
"255901107","2012","271","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.037404","2020-11-13 14:21:19.036615","cc1f1240-08c0-4586-8073-978e7c13277e","89361"
"255901107","2012","277","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.043727","2020-11-13 14:21:19.043546","a7ea8642-a402-4cf7-a79d-8d36ca6e448d","89362"
"255901107","2012","282","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.059297","2020-11-13 14:21:19.058836","85b922a5-0c81-4017-8d27-5cf0d1813b29","89366"
"255901107","2012","287","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.066503","2020-11-13 14:21:19.065803","7ca00e8f-e32e-4fa8-addf-d8e71989ee93","89368"
"255901107","2012","294","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.075031","2020-11-13 14:21:19.074743","82ad4e94-98d9-4726-84a0-3ba2eb592a52","89370"
"255901107","2012","303","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.081221","2020-11-13 14:21:19.080962","53af2547-8ecf-460c-8cee-453342378738","89372"
"255901107","2012","306","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.091263","2020-11-13 14:21:19.091051","d24d01a2-0a6b-4518-b32a-62278fcb1b77","89375"
"255901107","2012","308","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.097788","2020-11-13 14:21:19.097581","73edba05-b187-4ab2-9e7a-0ced2a8d2e61","89376"
"255901107","2012","311","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.104593","2020-11-13 14:21:19.104417","c57473dd-3012-43b3-abf0-ba0639a81ba0","89378"
"255901107","2012","313","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.113183","2020-11-13 14:21:19.113010","26e7734a-0636-48a4-ad3a-9134a288db1d","89380"
"255901107","2012","319","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.119510","2020-11-13 14:21:19.119340","78097b98-568a-44a1-9ee0-3a546aef0b40","89382"
"255901107","2012","324","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.128844","2020-11-13 14:21:19.128684","eb9fb2af-bf8c-4882-847e-522f79fda79d","89385"
"255901107","2012","325","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.134358","2020-11-13 14:21:19.134152","e2d864a3-00de-437c-adb8-022153cf664c","89386"
"255901107","2012","329","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.143174","2020-11-13 14:21:19.142996","edcb5735-7f3a-416c-a80b-f53dfef35a08","89388"
"255901107","2012","333","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.150013","2020-11-13 14:21:19.149811","e4c5e584-c6f8-4a77-b7d6-5c74a0575ccf","89390"
"255901107","2012","338","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.164925","2020-11-13 14:21:19.164156","8829959a-8fc5-4434-807f-2e49ad22aed8","89394"
"255901107","2012","345","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.172220","2020-11-13 14:21:19.172039","9d6d757a-7b20-4c46-8158-8c76f68a03d0","89396"
"255901107","2012","351","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.180975","2020-11-13 14:21:19.180580","d1091b53-6499-46b4-b1c3-96260f336c80","89399"
"255901107","2012","358","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.188365","2020-11-13 14:21:19.187693","2ae697b4-a111-45e5-a5fa-9cf387512afe","89400"
"255901107","2012","361","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.197897","2020-11-13 14:21:19.197670","942fd9dd-fdc6-40ae-b917-28298849357b","89402"
"255901107","2012","365","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.204140","2020-11-13 14:21:19.203990","3b4bf2ec-edb9-4519-94a1-fff3a6414744","89404"
"255901107","2012","369","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.207846","2020-11-13 14:21:19.207683","e34f2945-e4c5-4cf2-8508-d0dab3f0c3e6","89405"
"255901107","2012","371","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.213616","2020-11-13 14:21:19.213424","d2be45f1-b094-4b99-94ab-4b14c58d6ea7","89406"
"255901107","2012","374","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.218831","2020-11-13 14:21:19.218642","84fdc832-dfaf-414d-88da-f29994b1b0f9","89408"
"255901107","2012","380","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.222682","2020-11-13 14:21:19.222298","f2c17f75-0011-46f2-ad13-1041d5bc23dd","89409"
"255901107","2012","381","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.226330","2020-11-13 14:21:19.226118","4005cb05-4fc1-42cd-9eff-351ecc3e144f","89410"
"255901107","2012","389","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.232491","2020-11-13 14:21:19.232336","8dc66d39-bb59-4a82-9645-a4ce1d99fd4d","89412"
"255901107","2012","398","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.241221","2020-11-13 14:21:19.240619","4f89f5e6-0812-4455-b92e-40d00bf5ced1","89414"
"255901107","2012","399","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.247228","2020-11-13 14:21:19.246712","96bc8da6-b9ac-4fa4-b99c-d683326f7958","89416"
"255901107","2012","391","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.255077","2020-11-13 14:21:19.254520","53620b75-03e1-49c5-8d5b-4e4f25e21f75","89418"
"255901107","2012","383","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.261326","2020-11-13 14:21:19.261131","1909c860-cd21-46ce-8bef-96d766fa6761","89420"
"255901107","2012","380","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.268196","2020-11-13 14:21:19.268048","830dd1fa-8ade-4ebb-b453-433cebf779f4","89422"
"255901107","2012","369","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.281817","2020-11-13 14:21:19.281641","549d7c1d-f445-4eb6-9169-ac7cad0cac68","89426"
"255901107","2012","362","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.293210","2020-11-13 14:21:19.292599","c591cdd1-df84-4518-825a-4100e7e6222f","89428"
"255901107","2012","358","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.299676","2020-11-13 14:21:19.299512","aa93b972-6040-43de-962e-14ce79d4b7f0","89431"
"255901107","2012","351","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.306954","2020-11-13 14:21:19.306784","7d93735d-9734-40c1-bff2-3f6c374e71d7","89432"
"255901107","2012","346","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.312216","2020-11-13 14:21:19.312063","18008ac4-614e-4c4c-b9ab-57be23b54257","89434"
"255901107","2012","338","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.322454","2020-11-13 14:21:19.322291","862b2c52-2333-4824-b051-8e5ed2ed7503","89437"
"255901107","2012","340","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.326141","2020-11-13 14:21:19.325877","7e45a9ff-8eef-4da0-917a-98de2831ded6","89438"
"255901107","2012","333","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.335876","2020-11-13 14:21:19.335693","e29ec41f-2d8d-4130-a839-4b14be4e166d","89440"
"255901107","2012","329","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.342822","2020-11-13 14:21:19.342149","ab52fa3e-dfe8-4b4d-af35-4234b21e7d13","89443"
"255901107","2012","327","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.349900","2020-11-13 14:21:19.349725","6c205197-3240-4e84-a2ed-acd3153e5f70","89444"
"255901107","2012","323","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.358181","2020-11-13 14:21:19.357879","26756072-9994-4924-9bea-79c6d5eedbb5","89447"
"255901107","2012","319","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.363693","2020-11-13 14:21:19.363488","13572606-c247-4792-947c-9acd0a865180","89449"
"255901107","2012","312","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.377667","2020-11-13 14:21:19.376683","f368558c-0e4b-4dbd-8ad8-db72760ffb11","89452"
"255901107","2012","308","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.386977","2020-11-13 14:21:19.386707","94af92fb-c48d-4dcd-9575-ef37903eb184","89455"
"255901107","2012","306","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.392476","2020-11-13 14:21:19.392100","b640d418-523c-483e-b7e6-82e5d3d1c4ce","89457"
"255901107","2012","303","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.404699","2020-11-13 14:21:19.403329","372fbf2a-19b3-42d6-8a91-3501253575d7","89459"
"255901107","2012","350","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.307342","2020-11-13 14:21:19.307176","bf5c1416-2432-43c0-bce6-aa754a2d904c","89433"
"255901107","2012","336","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.335881","2020-11-13 14:21:19.335693","cec217f1-6248-467a-b3a1-e6629f9db876","89441"
"255901107","2012","324","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.351227","2020-11-13 14:21:19.351098","e76ba7e6-be73-4c33-b1cd-5567e788a76d","89446"
"255901107","2012","317","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.366244","2020-11-13 14:21:19.366093","eb543cc1-5477-47b4-a8cd-bcb7831a932f","89450"
"255901107","2012","311","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.378069","2020-11-13 14:21:19.377884","90f0939b-385d-4f27-a0c9-1d0e4e199922","89453"
"255901107","2012","305","2333","11.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.393744","2020-11-13 14:21:19.393506","e4a0fd7a-793f-41d8-a723-5f388471f447","89458"
"255901107","2012","287","2333","11.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.420949","2020-11-13 14:21:19.420781","5455f733-07a7-410c-978d-ff1fa96fcbfd","89463"
"255901107","2012","281","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.434384","2020-11-13 14:21:19.434215","d1f1f364-bfec-4171-a25d-13928d2a2234","89466"
"255901107","2012","277","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.447911","2020-11-13 14:21:19.447729","202494c1-c611-4cab-9585-6848a965eefb","89469"
"255901107","2012","260","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.463963","2020-11-13 14:21:19.463706","6d287a9a-0483-45d0-88a2-134984c0542e","89474"
"255901107","2012","245","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.484914","2020-11-13 14:21:19.484675","f783c17a-cb6c-4b99-b9fd-b2c5dc7cdec0","89479"
"255901107","2012","239","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.490326","2020-11-13 14:21:19.489695","d54f9a0e-c001-45fe-8c39-60337a815ed9","89481"
"255901107","2012","231","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.505944","2020-11-13 14:21:19.505806","439f7a2c-61b3-4a21-b9ba-29c403fa142a","89485"
"255901107","2012","216","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.518953","2020-11-13 14:21:19.518749","be0e31a4-a3f1-427e-8b2a-1ea44f82df09","89488"
"255901107","2012","210","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.527897","2020-11-13 14:21:19.527434","a0d4b378-e0bd-45ab-9bf7-fffa8b1ba761","89490"
"255901107","2012","203","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.543531","2020-11-13 14:21:19.543290","f1146041-ae09-4800-9b37-425b2262b4ca","89494"
"255901107","2012","198","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.558026","2020-11-13 14:21:19.557848","38e5a33b-c483-46c6-b618-b5df436cb6ae","89498"
"255901107","2012","191","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.572528","2020-11-13 14:21:19.572354","5976531c-b5f1-475f-8425-aa8b0eef38fd","89502"
"255901107","2012","181","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.591035","2020-11-13 14:21:19.590893","2436d116-2f54-4a59-bde2-224332a57771","89508"
"255901107","2012","174","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.605830","2020-11-13 14:21:19.605676","8801ffc2-8eb9-45c7-8f32-f9c43993cec6","89511"
"255901107","2012","171","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.615048","2020-11-13 14:21:19.614651","6fa79db4-0d9a-4cc3-b050-8d734ce43399","89513"
"255901107","2012","160","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.630372","2020-11-13 14:21:19.630209","6b0b5a02-e91d-400b-a7af-0fe035073561","89518"
"255901107","2012","157","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.638816","2020-11-13 14:21:19.638646","cc37cd31-c5a6-4aff-81ad-0f0f5a00d915","89520"
"255901107","2012","151","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.645188","2020-11-13 14:21:19.644722","8cf6f325-6884-4675-9403-87b7073b8b83","89522"
"255901107","2012","147","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.654170","2020-11-13 14:21:19.653750","1e243f47-85e5-4e59-add0-9028e995bd87","89524"
"255901107","2012","143","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.661684","2020-11-13 14:21:19.661497","e612edf6-b6aa-4a66-b73e-f0c68f15d71b","89527"
"255901107","2012","140","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.669099","2020-11-13 14:21:19.668874","85531f87-bb54-4c3e-b7af-b72c405b3701","89528"
"255901107","2012","138","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.673606","2020-11-13 14:21:19.673435","b5fb52e8-19e7-4021-a566-570f64dd61c5","89530"
"255901107","2012","119","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.717224","2020-11-13 14:21:19.717076","dd470e6c-375e-469a-b605-c7c17bf38f4d","89542"
"255901107","2012","117","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.724135","2020-11-13 14:21:19.723947","4c3d242c-adff-43af-84d6-300bd59c5953","89543"
"255901107","2012","111","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.731564","2020-11-13 14:21:19.731407","d8be4830-449b-42c2-b485-33160e72bb09","89546"
"255901107","2012","109","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.738554","2020-11-13 14:21:19.738293","8609e09a-ebd6-4ea8-9121-4ff389ea59cc","89547"
"255901107","2012","100","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.746046","2020-11-13 14:21:19.745879","8a8a495d-0ad9-45a0-816a-789527f78a0c","89550"
"255901107","2012","97","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.752797","2020-11-13 14:21:19.752609","2f680245-bb64-42f2-8b28-30e9471153bc","89551"
"255901107","2012","91","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.756599","2020-11-13 14:21:19.756277","167b7ddf-50c3-489b-ab7f-45b590b3e2b1","89552"
"255901107","2012","83","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.771966","2020-11-13 14:21:19.770904","528f8af0-34ae-45ea-aaf7-47ba81e7b1ae","89556"
"255901107","2012","39","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.838602","2020-11-13 14:21:19.838450","04982943-0f30-453e-bcdf-c7392da40844","89575"
"255901107","2012","34","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.854558","2020-11-13 14:21:19.854400","84dc3089-dddd-47c7-a9f6-0fd3ecd580e4","89579"
"255901107","2012","22","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.870217","2020-11-13 14:21:19.870084","dbc7954c-6416-4f5d-9f36-0de3ab812a31","89584"
"255901107","2012","13","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.882382","2020-11-13 14:21:19.882247","bccc512c-59ae-4dac-b211-5c93f98e5a29","89588"
"255901107","2012","11","2333","11.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.889781","2020-11-13 14:21:19.889560","662a14c1-0058-48fe-b2ad-b58e5c7d6e64","89589"
"255901107","2012","9","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.894738","2020-11-13 14:21:19.894325","e45602ab-b385-4d1f-988c-c602720ec378","89591"
"255901107","2011","959","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.906293","2020-11-13 14:21:19.906171","c868fbd8-ad14-4251-9baf-d6b2450cf0e0","89595"
"255901107","2011","951","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.917905","2020-11-13 14:21:19.917743","2252f85c-6b84-4f1b-9d2a-880bf7901767","89597"
"255901107","2011","910","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.964346","2020-11-13 14:21:19.964104","045611dc-fc07-4168-bc19-d83f98c268ed","89611"
"255901107","2011","907","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.974534","2020-11-13 14:21:19.974311","f6ff27d1-fe3d-47b8-abbf-7e42f9bbecbb","89614"
"255901107","2011","884","2333","11.125",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.001171","2020-11-13 14:21:20.000909","d105adea-7ddd-4006-a6c1-94b612d2a04c","89621"
"255901107","2011","872","2333","11.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.017200","2020-11-13 14:21:20.016793","2ba2a9c0-b25e-4731-aa32-3d2992441617","89626"
"255901107","2011","865","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.034397","2020-11-13 14:21:20.034224","fe891ac0-b391-4831-8260-47e7a10d86bf","89630"
"255901107","2011","857","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.049784","2020-11-13 14:21:20.049638","90cca135-9d04-46b5-9a2c-7dbf295fd59b","89634"
"255901107","2011","858","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.057597","2020-11-13 14:21:20.057313","7100f655-9522-4071-9753-35fa77812236","89635"
"255901107","2011","852","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.062985","2020-11-13 14:21:20.062488","c4e7c651-9ba6-4cfa-84f4-870573b46ff2","89637"
"255901107","2011","850","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.068955","2020-11-13 14:21:20.068696","f2447d28-06d2-4975-880b-08817aa35131","89638"
"255901107","2011","842","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.083147","2020-11-13 14:21:20.082976","154680af-e36f-4839-b32a-72455f8cffcd","89642"
"255901107","2011","839","2333","11.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.087932","2020-11-13 14:21:20.087762","8d4d3e75-6f15-4cba-a522-c54c2e6014f2","89644"
"255901107","2011","827","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.103937","2020-11-13 14:21:20.103780","80074888-aa99-48c2-9fbe-6efd0fd4bc0e","89648"
"255901107","2011","814","2333","11.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.129913","2020-11-13 14:21:20.129683","12a032dc-cc96-4119-be36-5416b28f408c","89655"
"255901107","2011","803","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.143332","2020-11-13 14:21:20.143144","62375535-c65b-45e9-be6a-ea8a51e15cc7","89658"
"255901107","2011","795","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.158268","2020-11-13 14:21:20.157990","f819a313-ee60-4365-adef-70fa6bc68897","89662"
"255901107","2011","766","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.194973","2020-11-13 14:21:20.194815","3bceb125-84e4-41ca-938a-b54ff02fbff9","89673"
"255901107","2011","757","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.209623","2020-11-13 14:21:20.209440","0c7dc886-ed70-487e-bf8a-4a5215b80817","89677"
"255901107","2011","752","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.224550","2020-11-13 14:21:20.224410","d2a0dad5-1698-4859-b3dd-b873a9420870","89680"
"255901107","2011","749","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.238022","2020-11-13 14:21:20.237848","56c6bf9b-8e3c-4298-866d-0cbf61fb7f7d","89684"
"255901107","2011","740","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.254344","2020-11-13 14:21:20.254107","37a97258-8314-4759-9d1a-322f733177e7","89689"
"255901107","2011","726","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.272198","2020-11-13 14:21:20.271550","b860d152-a3e3-4fb1-9cd1-68745b165720","89694"
"255901107","2011","716","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.285544","2020-11-13 14:21:20.285256","9cabca12-a63b-46fc-b234-cfd117741ffd","89698"
"255901107","2011","713","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.294326","2020-11-13 14:21:20.294169","2d892742-4b00-49a2-a7be-6a271c704e42","89700"
"255901107","2011","677","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.341493","2020-11-13 14:21:20.341321","f8737d1e-9059-47fc-8a68-cdea106ceba9","89712"
"255901107","2011","671","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.353102","2020-11-13 14:21:20.352838","1aac55cc-64b7-4fc3-b183-a82d6e65bb47","89715"
"255901107","2011","664","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.367728","2020-11-13 14:21:20.367546","d5b52d89-d323-47eb-b9f8-b80c7ce257a5","89719"
"255901107","2011","660","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.373072","2020-11-13 14:21:20.372464","a792e094-cbd5-4ab4-8f41-54a663fb1226","89721"
"255901107","2011","658","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.382462","2020-11-13 14:21:20.382294","5c002ced-9c8d-477d-beb4-0cd7985e7820","89723"
"255901107","2011","653","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.386785","2020-11-13 14:21:20.386536","d82757e5-5fcc-486d-94cc-1811f7315c01","89725"
"255901107","2011","646","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.396793","2020-11-13 14:21:20.396463","6ed416a7-7113-4eae-bc7d-b8c3d264cc72","89727"
"255901107","2011","639","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:20.403114","2020-11-13 14:21:20.402964","193f6ae0-ae18-421b-bea4-8e70b5a155f2","89730"
"255901107","2012","322","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.363728","2020-11-13 14:21:19.363569","bb79590e-39f4-4822-b837-9882c2c4e67e","89448"
"255901107","2012","313","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.372594","2020-11-13 14:21:19.372358","9cc257e6-888d-468e-884a-755c69ebe9d1","89451"
"255901107","2012","310","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.378940","2020-11-13 14:21:19.378756","52199731-fc6f-4eb4-8898-cb098aa33402","89454"
"255901107","2012","307","2333","12.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.392276","2020-11-13 14:21:19.392111","349d6390-0f1f-49fd-a6e2-7b3550108fae","89456"
"255901107","2012","289","2333","12.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.418276","2020-11-13 14:21:19.418105","9dc1689c-949a-47eb-bd72-0bd99ea02e85","89461"
"255901107","2012","282","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.432683","2020-11-13 14:21:19.432513","21bcf62d-09b3-457f-b9a0-a2c3cb98ee19","89465"
"255901107","2012","279","2333","13.500",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.436203","2020-11-13 14:21:19.436058","be909633-b3fc-4d6d-9f16-963b731c7835","89467"
"255901107","2012","278","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.446179","2020-11-13 14:21:19.445877","ad824439-955e-45f3-aa60-8fa4da2d0168","89468"
"255901107","2012","271","2333","13.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:19.450002","2020-11-13 14:21:19.449871","393ffd83-1ced-4ee5-9e6f-dd5c6ca9f0c4","89471"
