begindate,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,enddate,homeroomindicator,repeatidentifierdescriptorid,teacherstudentdatalinkexclusion,attemptstatusdescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","10","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.035445","2020-11-13 14:17:01.035338","e5ccc758-d619-43ca-aac4-9de2141bf6de","23102"
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","143","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.042389","2020-11-13 14:17:01.041638","60784f03-3a50-495e-a425-e2569ed6c55b","23105"
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","146","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.045343","2020-11-13 14:17:01.045281","a297af92-69a8-43cc-bb3d-69b0cc237243","23107"
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","34","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.051367","2020-11-13 14:17:01.051291","04ee8383-f6cb-4833-b066-226fa2c0225f","23109"
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","20","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.055729","2020-11-13 14:17:01.055617","ba1f1674-97a0-4ede-bcf7-eb72ee5d5b5c","23111"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","284","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.060038","2020-11-13 14:17:01.059826","e92a9031-0d7a-4c4e-b4d4-88bb5f00a58b","23114"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","319","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.064530","2020-11-13 14:17:01.064264","975dbe0b-a717-4ee9-bee9-4ed8eb140221","23115"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","462","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.074210","2020-11-13 14:17:01.074115","0529db9c-2eb5-4d24-91df-0357bee54854","23120"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","310","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.082693","2020-11-13 14:17:01.082098","c01a9a71-c293-411d-9f0e-bb6df7ac879c","23123"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","401","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.088050","2020-11-13 14:17:01.087986","3310b8b5-7f0e-4b6b-aa67-c66dc78a5156","23126"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","380","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.094433","2020-11-13 14:17:01.094367","d559bcf1-cab4-42d1-afaa-37df1b2f5b78","23129"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","274","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.097778","2020-11-13 14:17:01.097634","f9876c56-8a53-47d6-a64f-9bc8a46063af","23130"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","212","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.102571","2020-11-13 14:17:01.102501","58c38994-7124-447f-b967-ca3ced277825","23133"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","319","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.109155","2020-11-13 14:17:01.108988","968d0b55-8251-4111-9392-b1052a3e179d","23135"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","365","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.118646","2020-11-13 14:17:01.118574","9483f067-2fc1-44a6-85fc-318372ab1448","23138"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","462","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.122927","2020-11-13 14:17:01.122819","91a475ed-3a7f-4566-985f-95b25275ea98","23140"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","310","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.129183","2020-11-13 14:17:01.128994","983c4cf1-e935-4f43-9556-48ecb9557ff2","23143"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","251","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.137758","2020-11-13 14:17:01.137477","3c9bc012-5afd-463d-a946-62869edcf4c3","23147"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","287","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.146376","2020-11-13 14:17:01.146299","2146be8d-64c2-40cd-ab32-a71dee09f2c5","23151"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","596","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.152961","2020-11-13 14:17:01.152850","656d3893-db1e-4e56-959f-df2be9580a8a","23153"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","604","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.158082","2020-11-13 14:17:01.157978","bd771e2d-d247-42ec-8c80-4f19dd262412","23156"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","669","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.165281","2020-11-13 14:17:01.165177","5924c409-1ce1-4abd-b3ed-260df30b1be6","23159"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","622","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.172548","2020-11-13 14:17:01.172471","023b3a78-81f5-4471-8e11-9bc6cc6b54b9","23161"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","479","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.176351","2020-11-13 14:17:01.176136","e9ec6f78-136f-4b93-868e-0a1283a13cd2","23163"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","616","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.182046","2020-11-13 14:17:01.181974","77b438db-6e01-4d1e-b42e-48c912690926","23166"
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","29","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.040590","2020-11-13 14:17:01.040495","8d1317ba-ae1a-44d5-8a74-8d736f6e68fa","23104"
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","84","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.044453","2020-11-13 14:17:01.044065","74992226-94ab-4b41-a758-caac73915f45","23106"
"2011-01-04","ART-02","255901107","2011","25590110707Trad504ART0222011","2010-2011 Spring Semester","128","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.049783","2020-11-13 14:17:01.049280","d27fbe4f-adda-4c91-ad83-49652b019383","23108"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","230","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.058229","2020-11-13 14:17:01.058166","5c3bd19d-6052-4231-9cb0-b8ec54d593a9","23112"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","204","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.065577","2020-11-13 14:17:01.065495","452a6667-eed7-4e26-a68b-0478108120c1","23116"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","365","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.068887","2020-11-13 14:17:01.068710","a3f104a9-16a3-4152-9c7b-15fc4c80b32c","23118"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","197","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.073394","2020-11-13 14:17:01.072636","fa87d5a1-e89d-4d47-b337-2edd4e9ea20e","23119"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","423","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.077756","2020-11-13 14:17:01.077689","0da07122-a9d3-4d73-9ae6-0494b06349ae","23122"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","289","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.085672","2020-11-13 14:17:01.085602","301e996c-8a89-4abd-89db-26ac8f64abdd","23125"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","251","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.091659","2020-11-13 14:17:01.091534","2da681fc-c19e-4d6a-b7e3-8a6a52b3a75a","23127"
"2010-08-23","ART-03","255901107","2011","25590110707Trad505ART0312011","2010-2011 Fall Semester","287","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.100404","2020-11-13 14:17:01.100327","8d777b05-f821-4b1a-9387-d829cc89df4f","23131"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","284","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.106992","2020-11-13 14:17:01.106884","6e98cdf1-a730-41d9-85de-20f71ec0c4e4","23134"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","200","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.114828","2020-11-13 14:17:01.114745","3ac8e865-85ad-4c06-b7f0-2a6eae5606fe","23137"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","197","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.121030","2020-11-13 14:17:01.120953","68880546-2d8b-4152-9b2a-0b4bfee800e9","23139"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","423","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.127784","2020-11-13 14:17:01.127693","d95156ce-32d4-4012-a96b-cdf7a018b554","23142"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","289","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.133475","2020-11-13 14:17:01.133410","0bdaebea-f31a-4600-82e5-552170be4544","23145"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","401","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.137288","2020-11-13 14:17:01.137165","159d2945-4e62-48d5-9286-7eea1f792573","23146"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","380","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.142314","2020-11-13 14:17:01.142240","cc942555-41ca-4b4f-9826-59dd08a3d69f","23149"
"2011-01-04","ART-03","255901107","2011","25590110707Trad505ART0322011","2010-2011 Spring Semester","274","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.146228","2020-11-13 14:17:01.146141","dfb45692-4337-42ae-af9f-c03f35654a4c","23150"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","648","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.156456","2020-11-13 14:17:01.156372","300de181-5246-44e1-b9c1-a059db2e24e4","23155"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","480","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.163976","2020-11-13 14:17:01.163835","0f807979-e38e-4d4d-a35f-f946bce893af","23158"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","485","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.170380","2020-11-13 14:17:01.170249","03f5a260-d865-4f52-b58e-f87763cad880","23160"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","511","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.173350","2020-11-13 14:17:01.173233","16a66a11-ebef-4ac1-b7ee-4546ea5b2728","23162"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","549","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.180118","2020-11-13 14:17:01.180024","62a33a30-1ca1-4825-a3dd-7b0717b03978","23165"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","639","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.185387","2020-11-13 14:17:01.184810","eedcbd21-eb5c-4a30-b25d-40d3a1cdbae3","23167"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","450","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.189994","2020-11-13 14:17:01.189935","b62bd6c7-e82b-488d-959d-07a4c78b69b1","23170"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","596","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.195619","2020-11-13 14:17:01.195579","b59f26c7-b914-4aac-ae9a-9c3cd5fb7952","23173"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","648","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.201850","2020-11-13 14:17:01.201749","c859aaca-6a2a-44fe-a9e8-b5aed5ac237b","23175"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","480","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.207014","2020-11-13 14:17:01.206887","d48d853c-3468-4e0e-a146-ffd06a89bc2c","23178"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","511","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.214543","2020-11-13 14:17:01.214500","44fd00e4-1ba5-4ed8-902f-06785af69102","23182"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","545","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.218377","2020-11-13 14:17:01.218232","f751d9b9-4a8f-4b2d-b6ff-92e384d1e55f","23184"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","639","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.224645","2020-11-13 14:17:01.224582","687c44c1-536d-4c23-8ea5-86dc173b4791","23187"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","609","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.233234","2020-11-13 14:17:01.233060","96242a80-6904-4531-9cd0-371f8bb979e5","23191"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","83","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.238270","2020-11-13 14:17:01.238215","9e2c0845-4b5d-4743-bd34-efc1441966d0","23194"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","102","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.242770","2020-11-13 14:17:01.242718","4c227a65-5997-4da2-981c-d1729e0e910f","23197"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","133","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.247458","2020-11-13 14:17:01.247383","940ab9b7-1997-4a1c-b844-2a84a55f4642","23198"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","305","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.251343","2020-11-13 14:17:01.251240","40819932-81ce-4a30-996f-b6d04300d3f3","23201"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","337","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.255448","2020-11-13 14:17:01.255409","2bdf3772-119f-4b64-9054-e7cf5f4cc0cf","23203"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","205","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.259173","2020-11-13 14:17:01.259079","34153d8d-97db-4903-855a-9b0ae38d374d","23205"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","303","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.262178","2020-11-13 14:17:01.262084","09410b85-e42a-4aac-bdbd-57a216066f18","23207"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","191","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.266771","2020-11-13 14:17:01.266709","3676b9b7-fda6-4fa1-adc3-bf5f078203a1","23209"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","80","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.272235","2020-11-13 14:17:01.272171","a7f9274e-341e-4532-837e-5effc367b573","23212"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","218","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.284009","2020-11-13 14:17:01.283949","47b707f2-a0ee-4cbd-a3ba-16e68761dbf4","23218"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","340","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.289617","2020-11-13 14:17:01.289362","6645d154-b3b9-49ee-a378-c07493d7ed5f","23220"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","156","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.293571","2020-11-13 14:17:01.293362","efeda3c7-8eff-4796-be01-a21436dc2e48","23223"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","208","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.296999","2020-11-13 14:17:01.296906","978a0693-8862-422c-ab52-cf6eecef2885","23224"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","126","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.301870","2020-11-13 14:17:01.301820","a85eaf95-e193-4230-be08-365c486ed3f2","23227"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","70","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.305721","2020-11-13 14:17:01.305443","ac28e48d-d76d-4e21-87ed-2446a70f42b5","23229"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","490","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.188479","2020-11-13 14:17:01.188423","1b7ec0ca-8c00-4c44-a244-ba5709d57e72","23169"
"2010-08-23","ART-04","255901107","2011","25590110707Trad506ART0412011","2010-2011 Fall Semester","609","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.194196","2020-11-13 14:17:01.193639","33d02de3-6340-424f-b57f-c5696943f618","23171"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","527","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.198511","2020-11-13 14:17:01.198297","77624ac9-6670-49ad-a154-376a46081e0d","23174"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","604","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.202973","2020-11-13 14:17:01.202831","a96a7110-576a-4757-9b29-e872ce7699d7","23176"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","669","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.209340","2020-11-13 14:17:01.209289","6985e087-9fc3-4711-9861-78ae0fd1adb9","23179"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","479","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.217243","2020-11-13 14:17:01.217110","b068dc24-ce5a-4462-9f8c-3eaa83c23d7f","23183"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","616","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.222456","2020-11-13 14:17:01.222286","f726ce6d-0423-4c47-85ce-702737458131","23186"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","659","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.226730","2020-11-13 14:17:01.226432","8cdb1a11-47df-46f2-bbff-a1f554ce5e9d","23188"
"2011-01-04","ART-04","255901107","2011","25590110707Trad506ART0422011","2010-2011 Spring Semester","450","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.230603","2020-11-13 14:17:01.230562","ae5966c1-ab65-4350-a0c7-946dd8b7116b","23190"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","73","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.234637","2020-11-13 14:17:01.234586","c3492662-6cbf-4637-a43d-2cfaf7044d96","23192"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","68","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.240810","2020-11-13 14:17:01.240744","ac7b4d08-e35f-40b5-8f1a-2ee1dc12f446","23195"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","235","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.247459","2020-11-13 14:17:01.247405","0683b1fc-8e0b-4ffb-b3b1-4f9341d307c0","23199"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","50","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.254286","2020-11-13 14:17:01.254179","cdab8e12-0fe6-4586-80d3-b0e81879b130","23202"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","100","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.256493","2020-11-13 14:17:01.256440","550a94b3-98fb-4f71-9b86-405ad90d8db5","23204"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","410","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.261186","2020-11-13 14:17:01.261127","8bb32314-c8ce-49f3-a0ff-3ef15b8d7cbe","23206"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","358","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.268761","2020-11-13 14:17:01.268715","91d7e4e6-88f2-42da-89a6-ee0b0e1e8442","23210"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","260","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.274969","2020-11-13 14:17:01.274912","20c3dfab-60bb-43e6-a97b-a0f6eae290d9","23213"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","297","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.282220","2020-11-13 14:17:01.282155","6f15e34f-8609-426d-9571-770e1cfedb04","23216"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","6","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.285058","2020-11-13 14:17:01.284931","7568077c-97b0-4b5b-b775-f5170076d122","23219"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","317","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.290119","2020-11-13 14:17:01.290048","f7b502d5-0d2d-4fb1-9c8d-113c24cefc66","23221"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","134","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.297640","2020-11-13 14:17:01.297544","5534b2ce-2851-4fe3-b281-db446771fa87","23225"
"2010-08-23","PE-01","255901107","2011","25590110707TradGYMEPE0112011","2010-2011 Fall Semester","71","2010-12-17","false",,,,"NULL","2020-11-13 14:17:01.304055","2020-11-13 14:17:01.303990","11fdfe89-4c52-4c90-a5ed-3b703ad15103","23228"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","73","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.311807","2020-11-13 14:17:01.311747","55935e7b-72be-4cdf-ab58-8278078bd924","23232"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","83","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.314744","2020-11-13 14:17:01.314686","e1f84516-1ffb-4a0d-a3a0-c830db33e2ca","23234"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","68","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.324839","2020-11-13 14:17:01.324704","9279f189-5be6-4f85-bf4b-72f6f593cf10","23235"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","50","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.335254","2020-11-13 14:17:01.335202","c96fd66a-5567-4c36-87d1-79e9a9d10944","23242"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","100","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.340499","2020-11-13 14:17:01.340435","c908fb07-ce9f-403f-b748-8fcd3670f7b7","23244"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","410","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.343708","2020-11-13 14:17:01.343442","028accb6-bd3a-4060-91a2-0d64bb1107a4","23246"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","369","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.347790","2020-11-13 14:17:01.347717","81c5e3a1-6a57-4617-94e3-9b659b291e88","23248"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","323","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.359602","2020-11-13 14:17:01.359538","6ed5712a-e04a-46d3-9934-4cf500851d60","23254"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","340","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.372323","2020-11-13 14:17:01.372096","915485f3-b6f2-4a4c-8208-5ecaddbeff90","23260"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","210","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.375268","2020-11-13 14:17:01.375200","275d325e-757c-4367-b8a6-c3383869caee","23262"
"2011-01-04","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","208","2011-05-27","false",,,,"NULL","2020-11-13 14:17:01.379654","2020-11-13 14:17:01.379497","6cd8d95f-f2b1-400f-bf84-1dc155d0aef7","23264"
