assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,assessmentresponse,descriptivefeedback,responseindicatordescriptorid,assessmentitemresultdescriptorid,rawscoreresult,timeassessed,createdate
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","lezflvqehms5QRr8Ngz+nFlUUiMdHRojtomY9Cts","117","D",,"1994","179",,,"2020-11-13 14:16:36.570508"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652086","uri://ed-fi.org/Assessment/Assessment.xml","lezflvqehms5QRr8Ngz+nFlUUiMdHRojtomY9Cts","117","D",,"1994","179",,,"2020-11-13 14:16:36.570518"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652087","uri://ed-fi.org/Assessment/Assessment.xml","lezflvqehms5QRr8Ngz+nFlUUiMdHRojtomY9Cts","117","D",,"1994","179",,,"2020-11-13 14:16:36.570526"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652088","uri://ed-fi.org/Assessment/Assessment.xml","lezflvqehms5QRr8Ngz+nFlUUiMdHRojtomY9Cts","117","D",,"1994","179",,,"2020-11-13 14:16:36.570536"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652089","uri://ed-fi.org/Assessment/Assessment.xml","lezflvqehms5QRr8Ngz+nFlUUiMdHRojtomY9Cts","117","D",,"1994","179",,,"2020-11-13 14:16:36.570545"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652091","uri://ed-fi.org/Assessment/Assessment.xml","lezflvqehms5QRr8Ngz+nFlUUiMdHRojtomY9Cts","117","D",,"1994","179",,,"2020-11-13 14:16:36.570555"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","0","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597079"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652074","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597356"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652075","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597507"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652076","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597535"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652077","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597596"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652078","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597616"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652079","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597626"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597636"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652081","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597645"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652082","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597655"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652083","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597664"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652084","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597675"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597685"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652086","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597694"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652087","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597704"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652088","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597713"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652089","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597721"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652091","uri://ed-fi.org/Assessment/Assessment.xml","nVPdU4xUd7yfO7iheakRWB7RQdm3i1M6r87xZSCz","380","B",,"1994","179",,,"2020-11-13 14:16:36.597731"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","0","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621410"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652074","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621463"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652075","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621475"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652076","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621486"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652077","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621495"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652078","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621505"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652079","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621515"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621524"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652081","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621534"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652082","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621543"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652083","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621556"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652084","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621567"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621575"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652086","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621586"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652087","uri://ed-fi.org/Assessment/Assessment.xml","pThQe+8eFM6mkKnS2xkc3erXnN6mvygnlm4O9r4a","653","C",,"1994","179",,,"2020-11-13 14:16:36.621594"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652079","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580592"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580602"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652081","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580611"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652082","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580620"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652083","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580629"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652084","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580639"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580649"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652086","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580657"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652087","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580668"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652088","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580676"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652089","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580685"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652091","uri://ed-fi.org/Assessment/Assessment.xml","llbjy4GYhfOSn2zDFnyXyUZ24g0NzCncNyIH8VX1","178","A",,"1994","179",,,"2020-11-13 14:16:36.580695"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","0","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609669"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652074","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609726"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652075","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609738"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652076","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609750"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652077","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609759"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652078","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609769"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652079","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609780"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609789"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652081","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609799"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652082","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609808"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652083","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609818"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652084","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609828"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609837"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652086","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609847"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652087","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609855"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652088","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609865"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652089","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609874"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652091","uri://ed-fi.org/Assessment/Assessment.xml","oP0O3HwKC8x/VftWpsyRKpzXBIgEopbMXN011RBS","810","B",,"1994","179",,,"2020-11-13 14:16:36.609883"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","0","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641382"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652074","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641440"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652075","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641453"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652076","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641464"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652077","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641473"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652078","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641483"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652079","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641493"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641503"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652081","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641512"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652082","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641522"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652083","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641532"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652084","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641541"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","r8Nt8SasgzeqFsasZNSA7j6DvUgwMQhbj+EtAtFy","713","D",,"1994","179",,,"2020-11-13 14:16:36.641551"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652089","uri://ed-fi.org/Assessment/Assessment.xml","pB0osOEyqyv4waC9nSsTB29rMx9B0HObW1WXDrfK","230","G",,"1994","179",,,"2020-11-13 14:16:36.617923"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652091","uri://ed-fi.org/Assessment/Assessment.xml","pB0osOEyqyv4waC9nSsTB29rMx9B0HObW1WXDrfK","230","G",,"1994","179",,,"2020-11-13 14:16:36.617931"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","0","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648272"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652074","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648365"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652075","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648403"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652076","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648446"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652077","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648466"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652078","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648485"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652079","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648503"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648516"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652081","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648526"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652082","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648538"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652083","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648552"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652084","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648564"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648579"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652086","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648590"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652087","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648599"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652088","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648609"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652089","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648617"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652091","uri://ed-fi.org/Assessment/Assessment.xml","Rapz6N/08Mw+3ReD31q7vjuCSxDNO5ljgLbIoi+g","945","C",,"1994","179",,,"2020-11-13 14:16:36.648627"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","0","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.710809"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652074","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.710865"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652075","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.710884"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652076","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.710899"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652077","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.710915"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652078","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.710929"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652079","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.711357"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","u+YBNc+BDM4qCDRe8oSSWTN1cDgN/WUURW8B8bko","883","F",,"1994","179",,,"2020-11-13 14:16:36.711388"
